pIC50,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
5.958607315,1.547426851,2.89084507,3.094594595,0.01657996986,0.6544117647,0.2002780667,-0.4947181511,0.9729968731,7.008277118,1.343837209,5.907179729,0.3649484536,0.3554636761,1.420845698,0.7001354731,1.125428735,0.8717581057,1.177870315,0.9679518636,0.9896855526,0.7826905548,1.078237719,0.8220894246,1.102337642,0.6160515251,0.1747862463,2.131944444,1.97,0.2781557067,0.259691358,0.06349206349,-0.4501459458,-0.06924801344,1.223624988,21.32644375,38.03017578,1.653768932,-2.846926776,1.954525425,2.033173037,-0.8473032819,-0.07506329155,17.19295166,0.0,79.06876542,41.14549874,0.8523574758,1.854149459,0.0,0.0,0.0,4.23,10.47053043,22.47273829,2.554852869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.494754609,8.191423177,0.5636363636
7.619788758,1.560510262,3.159067086,3.297297297,0.02258793037,0.6693548387,0.1908421796,-0.4868809218,0.9113366024,6.027276618,1.424257628,0.0,0.3409090909,0.4050689924,1.585180586,0.644322511,1.097591283,1.05282098,1.077243199,0.9897793665,0.9410364985,1.275879804,1.01089956,1.011352094,0.9999202382,0.6350253144,0.1695724926,1.729166667,1.837777778,0.2711404006,0.269382716,0.0589569161,-0.5624663556,0.0536445929,0.9956574797,13.77113205,27.69615003,1.787344336,-2.494571687,0.7746717938,1.843182456,-0.8544803651,0.1560738358,5.693927995,4.983978521,54.95175817,17.80213589,0.8596443832,0.0,0.0,0.0,0.0,4.98,14.79051451,16.82083098,2.479015615,1.95978238,0.0,0.0,3.319717734,0.0,0.0,0.0,4.520309251,10.97496971,0.56
5.681936665,1.383439851,2.928928929,2.966666667,0.02509886801,0.6896551724,0.2218058136,-0.4868251128,0.9778527228,7.008272747,1.290860233,0.0,0.362962963,0.3116041659,1.701095918,0.6964604928,0.9920380079,0.9683846078,1.049541284,0.906348589,1.110711629,0.9465038099,0.9936688983,0.8742414081,1.059862407,0.8614494102,0.186305479,1.854166667,1.695555556,0.3366480852,0.315941358,0.06419753086,-0.6238533342,-0.1135167899,0.9015952352,8.385600675,20.04794799,1.874131435,-2.278560387,1.376732141,1.236678969,-0.7097031476,0.4744898938,5.693927995,14.76249423,45.03667987,23.99897946,0.8197973812,0.0,0.0,0.0,0.0,2.63,20.10730312,25.23533039,2.478465215,5.764854169,0.0,0.0,5.641931511,0.06318986797,0.0,0.0,4.435043518,12.86442598,0.3846153846
7.468521083,1.639479345,2.8820059,3.377192982,0.008210555968,0.6290322581,0.1817453097,-0.4301059315,0.9113367049,6.027276355,1.417501412,0.0,0.3266666667,0.3910206292,1.113091905,0.5350823045,1.027146811,1.026527658,1.164971022,0.9562887887,1.062434692,1.148480435,1.062070759,0.93954972,0.923828783,0.84953294,0.1610039792,1.909722222,1.785,0.3441751701,0.273125,0.05442176871,-0.1771816272,-0.07200577201,1.027373045,22.14961982,32.72977621,1.799784141,-2.734640926,0.7825085369,1.40817469,-0.8089308363,0.04295809357,5.693927995,0.0,54.95175817,34.60074234,0.9563319313,2.021902258,0.0,0.0,0.0,5.33,0.0,16.82083098,2.479001939,1.988768489,0.0,0.0,0.0,0.0,0.0,0.0,4.631280891,1.915285809,0.56
7.444905551,1.680530251,4.185185185,3.485981308,0.02324637171,0.6764705882,0.2197679059,-0.4380566303,0.9893222081,8.007392488,0.6049838896,6.362358859,0.307715311,0.5049180159,1.921901401,0.600715868,1.028829225,0.9936526418,1.082274899,1.269745209,1.029096212,0.8717386516,0.888534331,1.091142514,1.167044328,0.5399728862,0.3266993164,2.104166667,2.237777778,0.4061712648,0.3187654321,0.06464646465,-0.6938305658,-0.03421984228,0.8452098818,11.78434065,23.61701469,1.284936311,-3.136195111,0.9400020275,1.688129724,-0.9415613491,0.3283243261,17.78197519,14.98529578,31.19885851,29.57519531,0.9091017067,0.0,0.0,0.0,7.105214987,4.43,15.47944295,16.13452668,2.479730606,1.896579006,0.0,0.0,3.131717687,0.0,1.666993245,-4.769379377,4.635891784,42.44780141,0.5490196078
7.356547324,1.546350209,2.778829966,2.97080292,0.02376259442,0.6893939394,0.2122072117,-0.5282555269,0.9871954839,3.515319449,1.434182958,0.0,0.349137931,0.3032386757,1.458021858,0.872403815,1.210094341,0.9635915905,1.171268724,1.124758851,1.047384799,1.093251539,0.9032665584,0.899945112,0.8753088485,0.7061309918,0.2556881951,1.916666667,2.148888889,0.2902730537,0.3165740741,0.06837606838,-0.4169562158,-0.0465686872,0.9349826101,10.00791679,24.46744655,1.865242906,-2.380471239,0.9228408803,1.821483912,-0.9617912734,0.2232312549,12.16293986,14.98529578,37.26522558,29.22074076,0.8634010828,0.0,0.0,0.0,7.366626229,2.83,20.21630591,17.21226049,2.479313555,5.209230813,0.0,0.0,3.390059261,0.0,1.735139763,0.0,4.590769353,10.71300781,0.5
5.630784143,1.562045432,3.017832647,2.790322581,0.01662419247,0.6607142857,0.2268111235,-0.4356902272,0.988898415,6.005360987,0.4229255669,11.64276621,0.387654321,0.3185675475,1.390789151,1.157274509,1.080643984,0.8273426716,1.251765325,0.9579527722,1.156416745,0.7964997766,1.165722656,0.7926397286,1.181947581,0.7389761838,0.1439669421,2.006944444,1.707777778,0.2330561854,0.147191358,0.05797101449,-0.4759091001,-0.1141304964,1.224644896,14.37315563,26.71479523,1.778095238,-3.395538612,1.408176378,1.258756876,-0.7885491027,-0.02035841395,5.693927995,0.0,48.73693008,41.26943352,0.8094161348,1.765335045,0.0,0.0,0.0,0.72,4.722094864,12.11474962,2.553695638,0.0,0.0,18.36954844,2.602437796,0.0,0.0,0.0,4.40138536,23.06005341,0.5217391304
7.107905397,1.545834205,2.933654729,3.136,0.02179707262,0.6818181818,0.2100980799,-0.4964155048,0.9776679496,7.008274488,1.434202204,0.0,0.349137931,0.3724141487,1.583719561,0.6498261063,1.15072736,0.9943804193,1.056405445,1.019883755,0.9310563778,0.8007920258,0.9414428475,1.048534572,0.9504420005,0.8854896092,0.2426303438,1.729166667,1.877777778,0.3084057697,0.211882716,0.07264957265,-0.52747036,-0.048120795,0.9214343564,11.91630315,25.92287692,1.719409573,-2.444472479,0.9088672675,1.73980864,-0.8739826095,0.1755999528,12.16293986,19.77983296,49.39795972,23.15437369,0.827937697,0.0,0.0,0.0,7.307077741,2.7,10.74258,27.57024916,2.479016573,3.32514212,0.0,0.0,3.331626485,0.0,1.72048647,0.0,4.541191139,4.745046903,0.5185185185
6.22184875,1.379042503,2.596580356,2.882352941,0.02260609255,0.6637931034,0.2627614403,-0.4868818539,0.9779100867,7.008271675,0.6101352801,0.0,0.3229665072,0.3341602653,1.598384854,0.6604398659,0.9824429641,0.8809016128,1.040965208,1.028800744,1.107573591,1.086790109,1.100909538,0.7712711091,1.103849575,0.8305503867,0.1467258443,1.701388889,1.438333333,0.2734158478,0.2553240741,0.06565656566,-0.5503920265,-0.1350065963,0.9787978092,8.320894015,19.90571311,1.915002501,-2.274440466,0.8773543993,0.2874225123,-0.736507361,0.5284168965,16.52595619,9.967957042,37.96448165,36.02384191,0.8101370788,0.0,0.0,0.0,0.0,6.04,14.79051451,37.70453456,2.482833341,3.980892035,0.0,0.0,2.948880052,0.0,0.0,0.0,4.35821191,10.95102414,0.358490566
7.522878745,1.450814107,2.987555818,3.132653061,0.03015273606,0.6666666667,0.2479984837,-0.4868784174,0.9728907128,7.008294022,0.610136352,5.969305288,0.3497409326,0.3916162207,1.547741839,0.7477876702,0.9564619946,0.9362256082,0.9929102906,1.055113838,1.077016307,1.065969069,1.200045702,0.6493354434,1.178064383,0.8312457292,0.1267258443,1.576388889,1.438333333,0.2734158478,0.230632716,0.06349206349,-0.5743181211,-0.09344949721,0.9561526571,7.716486024,19.69235798,1.890793921,-2.195081885,0.9284117739,0.4675061493,-0.7087175134,0.4366668293,16.52595619,9.967957042,37.96448165,29.4790855,0.7134431013,0.0,0.0,0.0,0.0,5.43,9.473725908,30.78079736,2.482821465,1.958050442,0.0,8.783034591,0.0,0.0,0.0,0.0,4.350846645,10.88502764,0.4130434783
7.619788758,1.470344702,2.636846405,2.82,0.01298473755,0.6666666667,0.2256444869,-0.5233080116,0.9888943064,3.5105696,1.34383719,0.0,0.3348837209,0.2746703779,1.211396925,0.7735069153,1.038030684,0.93204654,1.003991939,0.9244790784,1.090694756,1.152413832,1.332057307,0.8784887136,1.221464778,1.041099619,0.1148882767,1.756944444,1.627777778,0.2970600277,0.135007716,0.06018518519,-0.1886345547,0.02701573597,1.279705804,17.64299179,29.19467202,1.824327941,-2.561309316,1.71816289,1.382649129,-0.3064464358,0.2083781328,18.05032179,0.0,68.89864111,42.12680366,0.9326195251,2.038992189,0.0,0.0,0.0,3.95,4.736862954,12.11474962,2.554302666,4.094378337,0.0,0.0,0.0,0.0,2.11441708,0.0,4.403790864,8.144086824,0.4363636364
7.920818754,1.688724436,2.887687097,3.353982301,0.0103289282,0.6370967742,0.1844720873,-0.3991629065,0.977994598,3.042270034,1.197963627,0.0,0.3195652174,0.4359306642,1.477402148,0.8868745233,1.045993541,0.9037542876,1.168967492,0.9477659297,1.035064011,1.085318149,1.160691616,1.367831236,0.9915919533,0.957053134,0.0988674625,1.847222222,1.913888889,0.3474505543,0.195625,0.06349206349,-0.4354420876,0.04282893273,1.039506698,18.65478674,29.53173944,1.822419506,-2.538337838,1.282627205,1.938760387,-1.123923232,0.2971650538,5.693927995,4.681802935,61.10326455,34.72467712,0.9584866021,1.987294898,0.0,5.653641083,0.0,5.5,5.316788604,5.693927995,2.503771792,1.975789347,0.0,0.0,3.249375236,0.0,0.0,0.0,4.578740877,1.700610355,0.58
8.13667714,1.553696454,2.954775828,3.081632653,0.02210128118,0.6696428571,0.2451999459,-0.4783734741,0.9778943163,7.008273862,0.6094207521,6.093240071,0.3253012048,0.3696740383,1.756282835,0.6677861696,0.9541353383,0.853861581,1.055596465,0.9355383035,1.024363792,1.128068154,1.033646617,1.21747363,1.01910024,0.8691257596,0.1356004489,1.576388889,1.598333333,0.2849899219,0.2500154321,0.06718346253,-0.6986215823,0.1119224581,1.006400534,4.965747861,16.85516317,1.837067279,-2.382095152,0.463343972,0.662998506,-0.923090506,0.5028612995,16.52595619,19.74647275,25.47729296,16.63744226,0.8319511059,2.080236877,0.0,0.0,0.0,6.03,5.316788604,24.86289132,2.483395363,3.912919577,0.0,0.0,2.728084215,0.0,0.0,0.0,4.386364923,6.161894482,0.4042553191
4.978810701,1.603248677,4.262210012,3.097826087,0.01396334015,0.6160714286,0.1749130942,-0.4026846353,0.9113279368,8.002962042,1.391840221,17.19370858,0.3739098837,0.5473219742,1.287461117,0.4958887731,1.145722035,0.9949783805,1.075065553,0.9869991563,1.03135056,1.100780405,1.303101435,0.8716504942,1.156973344,0.8953328648,0.0867258443,2.166666667,2.131666667,0.3829758755,0.230625,0.08080808081,-0.3825789487,0.03117309186,0.5455074746,15.8245699,29.43175027,1.275626839,-2.41505328,0.6353178882,2.269196782,-0.6840648613,0.2413534183,11.63444168,13.46263303,54.59730362,11.12690298,0.7999282716,0.0,0.0,0.0,0.0,5.52,5.559266895,5.563451492,2.525465088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350539949,29.09427658,0.5609756098
6.46470588,1.54895523,3.641289438,2.716049383,0.01065996358,0.6413043478,0.1970244911,-0.4286544868,0.9925253564,8.00300164,1.398650725,11.63444168,0.4084880637,0.442675887,1.160861069,0.5075915501,1.006056223,0.8989585114,1.230507829,0.9314764397,0.9595582052,1.278304376,1.078469774,0.827341472,1.148699896,1.478696432,0.01234567901,1.756944444,1.530555556,0.1912399219,0.08125,0.07602339181,-0.2144819564,-0.03539900703,0.8836243386,8.827326328,21.08468864,1.139726474,-1.652802073,0.9285368234,1.45090375,-0.6256470175,0.09927501499,5.693927995,8.780830095,42.82867707,11.25737949,0.8201499429,0.0,0.0,0.0,3.932597317,4.49,0.0,11.38785599,2.534264182,1.907150095,0.0,0.0,0.0,0.0,0.0,0.0,4.087730639,28.79723995,0.5555555556
5.473660723,1.588523216,3.333829365,3.570175439,0.02437159998,0.696969697,0.1926230028,-0.486833122,0.9773367753,7.009363935,1.425532331,0.0,0.4082073434,0.3979392428,1.510719666,0.5682548435,1.192926647,0.9814693794,1.161248931,0.9860622306,1.010462715,0.9731241061,0.9475245937,0.8870411761,1.03654789,0.7666387506,0.2532476278,3.340277778,1.917777778,0.5311712648,0.375941358,0.07142857143,-0.5143645271,0.0114275453,0.8561432724,13.98330084,30.58512372,1.669521253,-2.919741901,1.896750345,1.866950841,-0.4914359993,0.3389484633,5.693927995,9.967957042,43.32193961,17.95713863,0.7717925932,0.0,0.0,0.0,0.0,3.64,9.473725908,32.10383334,2.518129829,1.913744831,0.0,0.0,0.0,0.0,1.22662373,0.0,5.028129914,12.84773888,0.5882352941
7.161150909,1.401361092,2.634259259,2.913907285,0.01455572918,0.6818181818,0.2427400715,-0.5231631068,1.734393607,3.511590511,1.343850133,0.0,0.3063829787,0.2263926621,1.188240928,0.7249284211,1.151972791,0.8566375674,1.099948213,1.074297949,0.9962260076,1.207831172,1.240497152,0.8117676166,1.208622603,0.8584678671,0.08530149985,1.819444444,1.618888889,0.2819349962,0.157507716,0.05450733753,-0.1945202094,0.0141800585,1.286102513,25.03403413,30.55536272,1.828136085,-3.193505563,1.852120142,1.508190372,-0.5590176676,0.08782264172,18.05032179,0.0,48.73693008,61.28268354,0.9113768023,2.04092658,0.0,0.0,0.0,4.14,4.736862954,12.11474962,2.553527452,0.0,0.0,0.0,0.0,0.0,2.375686849,0.0,4.404687016,13.63110197,0.55
6.844663963,1.542357022,3.065789474,3.256410256,0.01387505288,0.65625,0.1813610699,-0.4251730531,0.97795332,7.008272485,1.422917668,0.0,0.3216630197,0.3752368429,1.363452398,0.6125355183,1.026769912,0.9455031897,1.186114958,1.03761177,1.09932858,1.175361155,1.109591413,0.8646626356,1.006305175,1.396696775,0.1281501888,1.972222222,1.793888889,0.4323664651,0.264066358,0.05333333333,-0.3606633144,-0.1157129793,0.9361330181,17.80297453,28.03162653,1.673092003,-2.221219464,1.049737411,2.161708624,-0.9854023396,0.2293750915,12.2386844,0.0,48.8853911,35.53529648,0.8639575323,1.614660505,0.0,0.0,0.0,3.87,5.316788604,5.693927995,2.477060554,1.943539736,0.0,0.0,2.898301157,0.0,0.0,0.0,4.55375734,1.646649187,0.5769230769
7.031517051,1.467863223,2.723809524,2.764705882,0.01173112616,0.6428571429,0.180923789,-0.3869295,0.992942205,3.052002653,1.508548782,0.0,0.297029703,0.3427191258,1.645613007,0.9790408958,0.9429032258,0.9613404239,1.35483871,0.9946715687,1.298138356,1.334694204,1.189285714,0.7075968458,1.254132803,1.130249442,0.03295582083,1.25,0.9866666667,0.07835726883,0.0625,0.04301075269,-0.595629719,-0.08998045421,0.9988439048,8.659591027,13.59017078,1.922913832,-1.852069708,0.7706046443,1.253962514,-0.5810361159,0.005163340598,11.51179077,14.95193556,38.11294267,23.14160933,0.9399139217,0.0,0.0,0.0,0.0,3.63,5.316788604,11.38785599,2.371086539,3.916247927,0.0,0.0,3.290613662,0.0,0.0,0.0,4.081059337,0.0,0.5135135135
6.096910013,1.517766253,2.981317601,3.239316239,0.0258332345,0.6796875,0.1935504969,-0.4868281371,0.9729364648,7.008276731,1.433524982,5.907179729,0.36,0.3813082811,1.58856466,0.7780701089,1.135567243,1.020361278,1.001215896,1.062672999,0.9232710313,0.815198301,1.041539382,1.010172969,1.123276256,0.8226033288,0.2426303438,1.729166667,1.877777778,0.3084057697,0.211882716,0.0697167756,-0.5433509142,-0.02521947284,0.9138447557,14.61310424,28.18942403,1.69243792,-2.484280882,1.847909091,1.541481263,-0.833710637,0.2679193157,5.693927995,9.967957042,55.45467375,29.2079764,0.7743999773,0.0,0.0,0.0,0.0,3.11,20.52418199,21.74584467,2.478998053,1.9539356,0.0,0.0,3.330562064,0.0,0.0,0.0,4.531737251,12.9814619,0.5283018868
6.958607315,1.618496294,2.512641975,2.738095238,0.007561650348,0.6388888889,0.2419704787,-0.4356903293,0.9879334422,3.043357927,0.6267117691,0.0,0.3275434243,0.3040399669,1.136174605,0.7418125712,1.128049046,0.833771628,1.332037915,0.938148306,1.151411847,1.243615551,1.215911532,1.08578364,1.13436716,1.120850387,0.06479338843,1.756944444,1.627777778,0.2126480222,0.111882716,0.06060606061,-0.1452545409,-0.05621926796,1.31496554,15.84713486,27.96991219,1.835791227,-2.442864868,0.9463293392,1.43764226,-0.4901868677,-0.09675969436,5.693927995,0.0,54.48978369,40.47753073,0.96234705,2.216390726,0.0,0.0,0.0,4.97,0.0,19.03848682,2.553461894,2.174618485,0.0,0.0,0.0,0.0,0.0,0.0,4.37582027,2.159635561,0.5106382979
7.853871964,1.707336408,2.57337963,2.795918367,0.01110859801,0.6458333333,0.2516027875,-0.363815893,0.989342054,3.040426744,0.6094207801,0.0,0.3260869565,0.3581584923,1.607335958,1.088480935,0.9342644125,1.16482858,0.6885221963,0.6963153841,1.186460407,1.106351562,1.517143692,1.185986541,1.328064093,0.8281191018,0.02,1.506944444,1.768333333,0.2690932855,0.1296990741,0.08130081301,-0.5633719317,0.02633109072,1.122780612,2.697679302,12.37803984,1.882028166,-2.184060443,0.1466665857,0.5879024305,-1.085867365,0.5851707422,16.52595619,14.95193556,19.05647134,22.05243273,0.9139522608,2.214473353,0.0,0.0,0.0,7.02,0.0,32.28954409,2.504538822,8.510922688,0.0,0.0,0.0,0.0,0.0,-0.0477251433,4.397443284,1.181183338,0.4523809524
7.356547324,1.561620276,2.783587509,2.587878788,0.02474201779,0.6470588235,0.1900338476,-0.5277863299,0.9871941858,3.517584118,1.419940974,0.0,0.343035343,0.249986277,1.343690779,0.9097182463,1.296782691,0.9699855798,1.346785578,1.12925125,1.365953999,1.100237281,1.068906023,0.8344720102,0.972437136,0.7246017198,0.1897765534,2.6875,2.062222222,0.3769211388,0.265,0.06535947712,-0.3419204503,-0.2181709805,1.042947794,11.26610896,25.58544504,1.74794445,-3.231787187,1.7915859,2.137854194,-1.045342877,0.0436918678,11.44343983,4.983978521,49.74276123,41.46464532,0.9070762218,0.0,0.0,0.0,0.0,5.46,24.26424042,11.25737949,2.419257706,8.75109199,0.0,0.0,3.37410764,0.0,0.0,0.0,5.074247918,22.60493744,0.4262295082
7.167491087,1.601379823,2.914862915,2.9,0.01364147573,0.6847826087,0.1944538739,-0.4286202732,1.734393935,3.043587707,1.398299046,0.0,0.3545454545,0.3281304733,1.354680584,0.781168716,1.16729294,0.9156973972,1.257810478,0.9955780127,1.139649924,1.026783908,1.063300585,0.6816516811,1.173397912,1.128402678,0.004691358025,1.513888889,1.214444444,0.06627928949,0.02500771605,0.06267806268,-0.332085641,-0.03387244629,1.125498866,12.40239232,22.1591619,1.718682603,-1.479645967,0.772397197,1.095499675,-0.8309748068,0.1936438535,5.693927995,4.983978521,35.90493987,11.76029506,0.917963125,1.98971238,0.0,0.0,4.254590813,3.14,0.0,5.693927995,2.538080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.197074624,2.021915391,0.6388888889
7.619788758,1.630146282,2.735142119,3.0,0.016116055,0.64,0.1777525287,-0.5293588258,0.9879796335,3.513564372,1.427567371,0.0,0.2932960894,0.3196594186,1.180386931,0.8029639343,1.341111051,0.9510718319,1.091296247,1.121464661,0.9491931997,0.7376189085,1.057034621,0.8748161358,1.066529,1.13429988,0.06938271605,0.9930555556,0.9355555556,0.1768864953,0.08218364198,0.0701754386,-0.2470489091,-0.09124396121,1.037241775,14.27102878,23.22645939,1.76699103,-1.51020846,1.191624178,1.37299001,-0.9241594051,0.1992186641,11.44343983,0.0,54.09438804,29.7174337,0.9180052151,0.0,0.0,0.0,0.0,4.5,4.736862954,0.0,2.434728389,1.658658386,0.0,0.0,0.0,0.0,0.0,0.0,4.343468478,5.212652821,0.5609756098
4.447940466,1.603248677,4.634615385,3.097826087,0.01398990302,0.6160714286,0.1749130942,-0.4026325556,0.911327936,8.002962042,1.394802504,17.19370858,0.3739098837,0.5500419334,1.287379318,0.4958887731,1.162570888,0.9949783805,1.05839787,0.9841722306,1.119963018,1.255971915,1.320135441,0.6010365656,1.149411897,1.036480117,0.0867258443,2.291666667,2.016666667,0.3829758755,0.230625,0.08080808081,-0.3815747069,-0.1395291995,0.4953249664,15.8245699,29.45826601,1.248963952,-2.296887551,1.021195237,1.564705131,-0.5926879585,0.1816627621,11.63444168,13.46263303,54.09438804,5.563451492,0.794270702,0.0,0.0,0.0,0.0,5.52,5.559266895,5.563451492,2.524627573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355924644,29.08398707,0.5609756098
7.958607315,1.46587806,2.872620284,3.065420561,0.01976636993,0.6583333333,0.2621866162,-0.4783526919,0.9778948737,7.008274275,0.6094207294,6.093240071,0.3033707865,0.3520192173,1.769071294,0.6613230739,0.90331039,0.8560985917,0.964117941,0.9377197517,0.9918074757,1.381216129,1.085544455,1.463734723,1.015006512,1.394715523,0.1556004489,1.576388889,1.598333333,0.2849899219,0.2500154321,0.06419753086,-0.6969262037,0.1019724484,1.009717786,7.628461034,17.91607126,1.841242626,-2.631361144,0.7864901803,0.4355746921,-0.7616776671,0.7319051574,16.52595619,19.74647275,25.47729296,16.63744226,0.8518448742,2.084553994,0.0,0.0,0.0,6.81,5.316788604,37.70453456,2.483398458,4.078889362,0.0,0.0,2.770193767,0.0,0.0,0.0,4.389739793,6.317138587,0.358490566
7.060480747,1.525937962,2.865591398,2.771653543,0.0126714554,0.6607142857,0.2093800254,-0.4356902739,0.9729550651,7.008272635,1.343850149,0.0,0.3675,0.3093117819,1.368892033,0.5618626822,1.068944679,0.8370681249,1.271492729,0.9455310014,1.116278734,0.8952672913,1.161495557,0.8684030935,1.163094959,0.7661253285,0.1439669421,2.006944444,1.707777778,0.2330561854,0.147191358,0.05797101449,-0.3848744463,-0.09496978933,1.249157927,14.37315563,27.81618899,1.799538379,-2.233708888,1.331893178,1.790397802,-0.6731780573,-0.004036518644,5.693927995,0.0,48.73693008,48.19317072,0.8612320418,1.879769411,0.0,0.0,0.0,3.63,5.316788604,19.03848682,2.553695638,1.503322189,0.0,0.0,2.824660018,0.0,0.0,0.0,4.40138536,2.108416128,0.5106382979
