Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50
17a_a6|N#Cc1cccc(c1)CNc1nc(c([nH]1)c1cccc(n1)C)c1ccc2c(c1)OCO2|C24H19N5O2|2.479015615|4.520309251|4.76146789|2.938583078|151.6956697|56.6336|-6.6244|11.06986061|82.74899317|-0.5624663556|0.0363341683|-0.05100273932|-0.1207944057|-0.02892923188|0.08716369012|1.070446021|0.4979332692|0.9410364985|1.074717029|1.01089956|1.142990436|0.617318952|0.7610344329|0.8543536252|1.05282098|0.9599763953|0.8614314202|1.163531034|1.00732413|0.8835238988|0.4923736843|0.9113366024|6.027276618|0.08572212558|0.2140761751|0.8666591913|0.2749716524|0.06263564417|0.0|0.4340286995|0.0|7.884180745|0.0|0.0|0.0|3.319717734|0.0|10.97496971|0.0|0.0|1.974624127|0.6693548387|0.1908421796|1.115289271|0.7828282828|3.722055263|4.684372821|0.959483369|54.83204946|19.77449303|4.983978521|23.02052879|14.79051451|21.74487787|5.948339281|0.0|6.792942306|23.80605901|6.066367068|19.71959598|12.43289687|0.0|2.714256223|11.30118547|95.85|1.729166667|0.7294444444|0.614829932|0.5130385488|0.2711404006|0.269382716|0.0589569161|0.01657828283|0.04905588873|113.8150063|28.80216785|-3.168592193|0.2803660005|-2.494571687|0.7045146727|-1.800117649|0.3751799225|-0.8544803651|4.09|4.98|-5.17|0.00274|-5.81|0.000637|4e-07|7.619788758
7a_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccc2c(c1)OCO2)c1ccccn1|C22H14N4O3|2.527327576|4.526851821|4.95959596|3.483164983|149.3930129|35.48566793|-1.886425095|9.317179907|70.99946306|-0.412963751|-0.04390532768|0.02607640661|-0.02943812098|0.02323929416|0.03370857509|1.070585497|0.4854359058|1.05762211|0.981367723|1.265309165|1.012132772|0.6183445102|0.7326645103|0.8535901243|0.9995297414|0.9105617615|0.8872864601|1.120377218|0.8907326628|0.9207229439|0.4931928377|0.9113369665|7.008281684|0.1117725772|0.1964185503|0.8745363335|0.4630500236|0.1079403259|0.0|0.4315610527|0.0|4.807362706|0.0|0.0|0.0|0.0|0.0|10.85422445|0.0|0.0|1.864212492|0.6637931034|0.1846961226|1.164684435|0.8166666667|3.536194319|4.514188454|0.9120763011|55.22657502|9.473725908|14.87719751|34.27136656|15.0329928|21.55740557|0.0|0.0|12.3522092|45.26462041|42.59504598|14.73561746|12.19242918|1.676712492|0.1612053627|10.98762628|92.93|2.111111111|1.313055556|0.6407256236|0.422760771|0.3283100277|0.1693904321|0.07092198582|0.02854468599|0.04904827868|72.70521853|27.26252556|-3.16198757|0.972992531|-2.743629645|0.5922709573|-1.71789613|0.225132652|-0.4795100704|3.24|3.96|-4.64|0.00874|-4.86|0.00522|2.05e-05|4.606775884
7b_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccc2c(c1)OCO2)c1ncccc1C|C23H16N4O3|2.534973265|4.601823291|4.435897436|3.274453941|150.1869902|54.65406427|-2.982986767|10.13467602|74.94664419|-0.4158940172|-0.01674191605|0.02779496321|0.05200150177|-0.07529547786|0.04846290216|1.065153123|0.4512523191|1.023902497|1.081257439|1.347201114|1.060998165|0.5990086667|0.7214000537|0.7967918365|1.02330588|0.9324667742|0.8413452301|1.181000237|0.846867419|0.9733548777|0.4932237516|0.9113320344|7.008281897|0.1107528184|0.1964185503|0.9411707493|0.5467892423|0.1380531813|0.0|0.4309470101|0.0|5.825068054|0.0|0.0|0.0|0.0|0.0|10.89706652|0.0|0.0|1.947545826|0.6583333333|0.1903576875|1.163402918|0.8129032258|3.754904425|4.669557336|0.8540046199|51.82663048|9.473725908|14.87719751|34.27136656|15.0329928|21.55740557|0.0|0.0|12.3522092|45.26462041|42.59504598|14.73561746|12.26379511|1.697545826|2.107866415|13.34042315|92.93|2.423611111|1.559722222|0.7631746032|0.532135771|0.3973293021|0.2297067901|0.07709750567|0.03183106576|0.0465075485|73.58795173|24.52769712|-2.667236774|0.9884235861|-2.297330202|0.7509087043|-1.834220425|0.3154713634|-0.4937509514|3.61|4.48|-4.94|0.00454|-5.25|0.00224|8.94e-06|4.868702203
7c_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccc(c(c1)OC)OC)c1ccccn1|C23H18N4O3|2.522733116|4.446991436|4.407079646|3.52359882|151.9923721|62.33333333|-13.4375|10.71045096|77.20894906|-0.328286221|-0.05823473753|0.04879245703|0.009219788951|0.1080247527|0.009241105755|1.188225089|0.46619621|1.144442114|0.9128110709|1.197901049|1.061336588|0.6674434426|0.7442207406|0.7687019084|0.943808923|0.9900810237|0.9673387012|1.128058616|0.9438252353|1.010588099|0.4702174032|0.9113276882|7.008281928|0.1083494866|0.07856742013|0.7085726809|0.4630500236|0.1079403259|0.0|0.4441129789|0.0|4.562343136|0.0|0.0|0.0|0.0|0.0|10.72422445|0.0|0.0|1.859212492|0.6416666667|0.1810800126|1.210498725|0.8129032258|3.568654089|4.444773835|1.140188666|55.91828266|9.473725908|14.87719751|48.49096164|15.0329928|28.98405835|0.0|0.0|5.559266895|45.26462041|56.81464106|14.73561746|12.20601628|1.671712492|0.0|10.98762628|92.93|2.291666667|1.518055556|0.7518367347|0.535643424|0.4270754598|0.230625|0.07729468599|0.03098072562|0.04621225483|71.51372373|26.84622834|-2.914482998|1.107576588|-2.307493793|0.3463614835|-1.436775151|-0.003479775193|-0.5888906486|3.37|4.22|-4.67|0.00851|-5.0|0.00399|6.91e-06|4.73072061
7e_a8|COc1ccc(cc1)c1c([nH]n(c1=O)c1ccc(cc1)C#N)c1ccccc1F|C23H16FN3O2|2.525161803|4.38615398|4.471153846|3.768696581|148.8713536|47.14814815|-4.641975309|10.38343976|93.6797045|-0.341022848|-0.01952752522|9.06e-05|0.08073863229|-0.0004690881566|-0.02352139846|1.134911873|0.4482630641|1.046329186|1.000012244|1.293861386|1.053278351|0.5813266361|0.8168649038|0.8602727467|0.9730648464|0.886465269|0.8852783303|1.146722562|0.8841125499|1.157503941|0.4676525381|0.9113278306|8.001920186|0.1285923054|0.07856742013|0.7467364293|0.4634559089|0.111704722|0.0|0.4411788594|0.0|2.911386098|0.0|0.0|0.0|0.0|0.0|5.188146321|0.0|0.0|1.760784321|0.6206896552|0.1794964433|1.209716252|0.8149206349|3.324100318|4.341310041|1.150543056|60.70906909|4.736862954|9.893218992|35.68723611|10.29612985|16.89028228|4.390415048|5.817220841|5.559266895|39.38463207|73.83983529|9.998754509|12.03230053|0.0|0.0|10.97653205|70.81|2.291666667|1.615555556|0.7370975057|0.4479520975|0.4142258755|0.250625|0.07901234568|0.03437352246|0.03982286671|62.09321178|24.07749453|-2.696478583|1.092013193|-2.417050032|0.30862759|-1.777725765|-0.001387519801|-0.6654030315|4.54|5.16|-5.41|0.00149|-5.75|0.000686|1.95e-06|4.454692884
7f_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccc(cc1)F)c1ccccc1F|C22H13F2N3O|2.524627573|4.355924644|4.861702128|4.086288416|147.3097048|31.22843546|2.447352766|9.521648745|111.2224987|-0.3815747069|0.001218108355|-0.03294904203|0.02021990017|0.0677873205|-0.04891770486|1.30506877|0.4206854094|1.119963018|0.9720347924|1.320135441|0.9688090737|0.5537042388|0.858331228|0.9591875676|0.9949783805|0.8017768089|0.9267978606|1.077608275|0.8470671632|1.080222371|0.4675698368|0.911327936|8.002962042|0.1472750351|0.07856742013|0.7711441975|0.4634559089|0.111704722|0.0|0.4380554419|0.0|1.247937383|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.670856011|0.6160714286|0.1749130942|1.220580585|0.8308702791|2.996723041|4.113172736|1.244379269|63.74846141|0.0|9.893218992|28.57743857|5.559266895|9.780484743|8.780830095|17.19370858|11.12690298|22.50821725|42.46456948|5.261891555|11.91507823|0.0|0.0|10.97653205|61.58|2.291666667|1.553055556|0.7370975057|0.4167020975|0.3829758755|0.230625|0.08080808081|0.03376207729|0.03460715657|54.21631199|22.6626124|-2.728320154|1.075409185|-2.296887551|0.3022195994|-1.70575444|0.03202820901|-0.5926879585|4.66|5.52|-5.5|0.00118|-5.68|0.00078|1.31e-06|4.447940466
7g_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccccc1F)c1ccc2c(c1)OCO2|C23H14FN3O3|2.534674628|4.598942645|6.028301887|4.159853249|148.6042359|35.95041322|-2.938016529|9.946526176|92.60133291|-0.4180494422|-0.02585091579|-0.001106215772|-0.1428045455|-0.05050573714|0.09851068337|1.166780427|0.458670178|1.008331606|0.9826163645|1.239457987|0.9887123746|0.5881161927|0.8022402758|0.8584182711|1.013862802|0.8815859892|0.914919819|1.147237437|0.9231002716|1.056191083|0.4931691773|0.9113320353|8.001920409|0.1115543688|0.1964185503|0.9411707493|0.5490804341|0.1255936109|0.0|0.4309470101|0.0|3.179393608|0.0|0.0|0.0|0.0|0.0|10.80905451|0.0|0.0|1.783978766|0.65|0.1859418411|1.199360729|0.8359447005|3.439832002|4.367300987|1.092130632|60.32987205|9.473725908|9.893218992|28.57743857|15.0329928|16.57342705|4.390415048|11.37648774|17.91984529|34.00724092|60.66367068|14.73561746|12.11177613|0.0|0.1267165641|13.30555157|80.04|2.298611111|1.4175|0.7354648526|0.5538194444|0.4285793021|0.2297067901|0.07709750567|0.02835|0.04634667496|54.63557643|26.03677355|-2.742447212|1.084475327|-2.753946002|0.4874484088|-1.891746421|0.075330666|-0.637109507|4.38|4.94|-5.44|0.00143|-5.78|0.000667|4.92e-06|4.677160727
7h_a8|N#Cc1ccc(cc1)n1[nH]c(c(c1=O)c1ccccc1F)c1ccc(cc1)F|C22H13F2N3O|2.525465088|4.350539949|5.308510638|4.533096927|147.3097048|31.22843546|2.447352766|9.521648745|111.2224987|-0.3825789487|0.001218108355|-0.0319713895|-0.1003644071|-0.1076035428|0.09575822818|1.564697938|0.4206854094|1.03135056|1.062573609|1.303101435|0.9688090737|0.5537042388|0.8573774206|0.9591875676|0.9949783805|0.8017768089|0.9232235054|1.077608275|0.7978827285|1.079935485|0.4688202425|0.9113279368|8.002962042|0.1482297567|0.07856742013|0.7711441975|0.4657471007|0.111704722|0.0|0.4380554419|0.0|1.220871056|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.644193123|0.6160714286|0.1749130942|1.220903525|0.8308702791|2.996723041|4.113172736|1.244379269|63.74846141|0.0|9.893218992|28.57743857|5.559266895|9.780484743|8.780830095|17.19370858|11.12690298|22.50821725|36.39820241|5.261891555|11.95094959|0.0|0.0|11.00870392|61.58|2.166666667|1.4975|0.6799092971|0.4479520975|0.3829758755|0.230625|0.08080808081|0.03186170213|0.03485994219|40.79876117|22.08827572|-2.41440782|0.9166352279|-2.41505328|0.71959465|-1.65339461|0.1233981381|-0.6840648613|4.66|5.52|-5.5|0.00118|-5.68|0.00078|1.31e-06|4.978810701
8b_a8|Cc1cccnc1c1[nH]n(c(=O)c1c1ccc2c(c1)OCO2)c1ccc(cc1)C(=O)N|C23H18N4O4|2.535545674|4.643534644|4.6|3.562666667|151.2386825|58.38067472|-4.304039983|10.85948308|78.31121881|-0.5058761825|0.06613317317|-0.01671765566|0.06127293877|-0.07626807792|0.09755587624|0.9979248955|0.4619891574|0.9815195873|1.0737548|1.286423455|1.092302334|0.5744671534|0.8638882475|0.8055222052|1.028200452|0.9227714607|0.8269450919|1.201084276|0.8432664283|0.9884044236|0.4933004615|0.9727323701|7.009368489|0.09385881479|0.1964185503|0.9303577066|0.7134559089|0.1576950364|0.0|0.4292822041|-0.531267649|5.452005562|0.0|0.0|5.32830008|0.0|0.0|10.89125573|0.0|0.0|1.933599545|0.6612903226|0.1946267559|1.16977429|0.8019607843|3.7194441|4.690542242|0.9241676023|55.24267234|15.20739338|19.6717347|22.63869376|20.76666028|27.4645853|0.0|5.907179729|12.3522092|45.26462041|42.59504598|15.20739338|3.191799887|1.683599545|2.080993957|14.62838105|112.23|2.673611111|1.622222222|0.8039909297|0.563385771|0.4285793021|0.2897067901|0.08278867102|0.03244444444|0.0525267923|76.51400312|27.81001218|-2.783268237|1.062109429|-2.634432081|0.7611579849|-1.669511586|0.325000653|-0.6532678109|2.76|3.65|-4.43|0.0153|-4.77|0.007|3.04e-05|5.294136288
8d_a8|COc1ccc(cc1OC)c1c([nH]n(c1=O)c1ccc(cc1)C(=O)N)c1ncccc1C|C24H22N4O4|2.531543917|4.568870739|4.179856115|3.586330935|153.4115151|81.65843621|-16.27846365|12.11954673|84.06663314|-0.4385133127|0.05257045656|0.005527273646|0.07249891288|0.0005194145706|0.07806350624|1.093002347|0.4565327867|1.078159288|1.014867029|1.239825492|1.130276529|0.6169499291|0.8804621244|0.7472874866|0.9911552705|1.003320155|0.9116486329|1.210580728|0.9041816093|1.066225493|0.470581358|0.9726395895|7.009368976|0.09143312846|0.07856742013|0.764394054|0.7134559089|0.1576950364|0.0|0.4411168773|-0.5359269092|5.197479819|0.0|0.0|5.334637949|0.0|0.0|10.76125573|0.0|0.0|1.928599545|0.640625|0.1909263205|1.214097107|0.799047619|3.684744799|4.629072918|1.125814584|56.14279823|15.20739338|19.6717347|36.85828884|20.76666028|34.89123808|0.0|5.907179729|5.559266895|45.26462041|62.88100813|15.20739338|3.190160226|1.678599545|1.928599545|14.62838105|112.23|2.854166667|1.827222222|0.9151020408|0.676268424|0.5404620181|0.34625|0.08888888889|0.03447589099|0.05255524578|85.2614603|25.89801979|-2.855629827|1.57019841|-2.192881637|0.3611405676|-1.935351978|0.02919773001|-0.5785161968|2.89|3.93|-4.47|0.0147|-4.91|0.00533|1.03e-05|4.730253627
8f_a8|Fc1ccc(cc1)c1c([nH]n(c1=O)c1ccc(cc1)C(=O)N)c1ccccc1F|C22H15F2N3O2|2.525338955|4.403136561|5.029411765|4.375816993|148.7214868|35.13842975|0.722107438|10.29811502|114.0499102|-0.5373378531|0.04325583401|-0.05751765617|0.03696735665|0.05497175759|-0.01621784389|1.128738995|0.4321890093|1.052315782|0.9661175672|1.256477961|1.013834762|0.5472337755|0.922448324|0.9512244273|0.995102988|0.7961956382|0.90016107|1.102964921|0.8472390291|1.087623399|0.4678151522|0.9726938403|8.002963604|0.118827496|0.07856742013|0.7603311548|0.6301225756|0.131346577|0.0|0.4360124218|-0.5884911776|0.8911359866|0.0|0.0|5.253910196|0.0|0.0|0.0|0.0|0.0|1.65690973|0.6206896552|0.1800091533|1.226446339|0.8175595238|2.986840993|4.100921675|1.358509943|68.0774777|5.733667477|14.68775618|16.94476576|11.29293437|15.68766447|8.780830095|23.10088831|16.82083098|16.81428926|30.33183534|5.733667477|2.939511291|0.0|0.0|12.24127284|80.88|2.541666667|1.615555556|0.7779138322|0.4479520975|0.4142258755|0.290625|0.08695652174|0.03437352246|0.04468188563|69.38265073|22.10739849|-2.076044205|0.7971112289|-2.284338899|0.7273665935|-1.463946617|-0.02584798514|-0.5608146339|3.82|4.69|-5.0|0.00395|-5.21|0.00239|4.43e-06|4.642827742
8g_a8|NC(=O)c1ccc(cc1)n1[nH]c(c(c1=O)c1ccccc1F)c1ccc2c(c1)OCO2|C23H16FN3O4|2.535252706|4.640762774|6.096491228|4.41374269|149.8019587|40.18560435|-4.25033952|10.70532249|95.85743506|-0.5080726944|0.03095407296|-0.03295772175|-0.1041963513|-0.05432234374|0.1214957754|1.078955941|0.46565478|0.9594818653|0.9758728577|1.183787393|1.024986645|0.5740274285|0.8902981569|0.8587317526|1.01354445|0.8722525247|0.8915857541|1.167897155|0.9169117466|1.06500166|0.49324594|0.9727324402|8.001921193|0.09443617789|0.1964185503|0.9303577066|0.7157471007|0.1452354659|0.0|0.4292822041|-0.5708544259|2.806331116|0.0|0.0|5.294897876|0.0|0.0|10.80324371|0.0|0.0|1.767518711|0.6532258065|0.1903533561|1.205607999|0.8229691877|3.4085807|4.388447675|1.166141177|64.30852158|15.20739338|14.68775618|16.94476576|20.76666028|22.48060678|4.390415048|17.28366747|17.91984529|34.00724092|48.53093655|15.20739338|3.073183107|0.0|0.1137903877|14.59708775|99.34|2.548611111|1.48|0.7762811791|0.5850694444|0.4598293021|0.2897067901|0.08278867102|0.02901960784|0.05417047611|83.5507729|25.84989791|-2.867836267|0.5077154512|-2.52738562|0.7933498415|-2.014270213|0.06055815197|-0.5879519681|3.53|4.11|-4.94|0.00483|-5.3|0.00209|1.67e-05|5.37675071
8h_a8|Fc1ccc(cc1)c1[nH]n(c(=O)c1c1ccccc1F)c1ccc(cc1)C(=O)N|C22H15F2N3O2|2.526167361|4.397522933|5.441176471|4.787581699|148.7214868|35.13842975|0.722107438|10.29811502|114.0499102|-0.5382208402|0.04325583401|-0.05663624744|-0.0705645086|-0.106447234|0.111824921|1.302835778|0.4321890093|0.9757837255|1.049824504|1.241430321|1.013834762|0.5472337755|0.9215869473|0.9512244273|0.995102988|0.7961956382|0.8968621187|1.102964921|0.7993595778|1.087346231|0.4690579932|0.9726939016|8.002963604|0.1194570841|0.07856742013|0.7603311548|0.6324137674|0.131346577|0.0|0.4360124218|-0.5884911776|0.8640696601|0.0|0.0|5.253910196|0.0|0.0|0.0|0.0|0.0|1.630246842|0.6206896552|0.1800091533|1.226758143|0.8175595238|2.986840993|4.100921675|1.358509943|68.0774777|5.733667477|14.68775618|16.94476576|11.29293437|15.68766447|8.780830095|23.10088831|11.12690298|22.50821725|18.19910121|5.733667477|2.975382653|0.0|0.0|12.26996746|80.88|2.416666667|1.56|0.7207256236|0.4792020975|0.4142258755|0.290625|0.08695652174|0.0325|0.0461924217|65.06184805|22.12226512|-2.315090022|0.7352038444|-2.470892918|0.2374491429|-1.615134469|0.2479643305|-0.6706991907|3.82|4.69|-5.0|0.00395|-5.21|0.00239|4.43e-06|4.935916564
SB431542_a8|NC(=O)c1ccc(cc1)n1[nH]c(c(c1=O)c1ccccn1)c1ccc2c(c1)OCO2|C22H16N4O4|2.526633439|4.574682887|5.560747664|3.900830737|150.5716193|39.74102079|-4.850661626|10.08164077|74.48233525|-0.4949766607|0.04521201485|-0.02607332754|-0.1244186777|-0.01119422128|0.2294700291|0.9655820482|0.4916131253|1.002873503|0.9475536428|1.179711246|0.995130575|0.5904261633|0.8802461836|0.8555152636|1.007327983|0.8979102989|0.8724568458|1.207620206|0.9139932815|0.9634348594|0.4933234128|0.9727749776|7.009368063|0.0952698347|0.1964185503|0.8637232909|0.6297166902|0.1275821809|0.0|0.4298292218|-0.5318461614|4.502003375|0.0|0.0|5.31165637|0.0|0.0|10.86650503|0.0|0.0|1.852930653|0.6666666667|0.189290737|1.170587662|0.8050505051|3.506544483|4.540534109|0.9830278467|58.83161689|15.20739338|19.6717347|22.63869376|20.76666028|27.4645853|0.0|5.907179729|12.3522092|39.70116891|48.66141305|15.20739338|3.172627551|1.636103324|0.1623294823|12.11288487|112.23|2.361111111|1.288888889|0.6538321995|0.4756944444|0.3908100277|0.2493904321|0.07709750567|0.02742316785|0.05844367322|93.73003835|27.90289226|-3.705846229|0.8242329482|-2.275622193|0.2597373308|-1.70740037|0.331449438|-0.6818815627|2.4|3.13|-4.14|0.0292|-4.4|0.016|6.96e-05|4.101933339
LY364947_a10|c1ccc(nc1)c1n[nH]cc1c1ccnc2c1cccc2|C17H12N4|2.468628887|4.132437192|2.727272727|2.488636364|148.118121|25.39669421|-0.2727272727|7.163994932|57.15394241|-0.204644982|-0.1899387022|0.05323580034|-0.02003442341|0.005857914416|-0.07274096386|0.7900676438|0.5326779538|1.1250375|1.096291832|1.02734255|0.8972932888|1.038540125|0.8633390706|0.9146174555|0.881612631|0.819389837|1.046279586|0.9279922672|1.029450452|0.8932934114|0.3934846396|1.734391618|3.059378604|0.1399273102|0.1178511302|0.524377395|0.3027494302|0.09087175382|0.0|0.4346938746|0.0|3.850832861|2.084955541|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.076258503|0.6428571429|0.1744849237|1.007267419|0.7545454545|2.838071837|3.99121571|1.053178409|48.70332443|0.0|15.06663885|11.21062871|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|0.0|8.421125992|5.511016471|0.0|7.473424937|54.46|1.055555556|0.4413888889|0.2228571429|0.0893920068|0.05265810028|0.0225|0.06734006734|0.01471296296|0.04818046281|188.5240867|13.86810706|-2.2201416|0.2760421436|-1.733820714|0.8240355314|-1.123390431|0.5444440815|-0.6547522796|2.74|3.97|-3.86|0.0374|-3.54|0.0789|1.72e-05|7.229147988
7b_a10|Clc1nc2ccccc2c(c1)[C]1[C]2CCCN2N=C1c1ccccn1|C20H15ClN4|2.556495604|4.34227134|1.54964539|2.088061466|149.391296|52.25012346|4.90375|9.584847878|65.60265166|-0.2103688487|0.01558470281|0.06353555127|-0.1237626291|-0.1035302126|-0.1042156102|0.9713549981|0.4583885698|1.169043874|1.141847427|1.302653554|1.025236593|0.8670728709|0.9490444516|0.8802132708|0.8072007836|0.8152069043|1.105252774|0.8947090776|1.080303712|0.8946705614|0.3865591165|0.9938470161|3.043037893|0.08889477579|0.1964185503|0.9017086232|0.3957624643|0.130682846|0.0|0.424471141|0.9191849332|2.467070998|1.987684188|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.092469136|0.66|0.2342163258|0.9239204096|0.7914285714|3.470950594|4.403055907|0.9188721876|47.83405638|0.0|9.992891045|17.12853476|0.0|27.23331097|0.0|0.0|0.0|5.153109817|6.196843572|16.70234742|8.56638364|3.943673688|0.9503126575|12.14596446|41.38|1.756944444|0.8927777778|0.576462585|0.2882298753|0.08313649534|0.038125|0.0582010582|0.01940821256|0.03259175396|44.64526955|18.44624289|-3.655572036|1.426290904|-2.604278903|0.3849744784|-1.058897232|0.3412197215|-0.2552559845|4.68|4.34|-5.28|0.00182|-5.28|0.00183|3.54e-05|4.70333481
7c_a10|COc1cc(OC)cc2c1c(ccn2)c1c2CCCn2nc1c1cccc(n1)C|C23H22N4O2|2.5666259|4.588869829|2.263513514|2.29222973|154.2053858|97.0|-9.808150711|11.60448227|80.23089599|-0.2158740108|0.02802819128|-0.1031812191|-0.2561188394|-0.06898125265|-0.08706334093|0.5956558354|0.4236540159|1.112929932|1.130556975|1.212369947|1.20707638|0.9801712653|1.098162209|0.7380351429|0.8313563363|1.074401865|1.008986495|0.9473797786|1.033807726|0.9587722788|0.4297068009|0.9872002708|3.514920505|0.0610145464|0.1964185503|0.9775989235|0.4286375592|0.1401266307|0.0|0.4300061559|0.0|7.667671809|1.798334646|0.0|0.0|0.0|0.0|11.15906491|0.0|0.0|2.048412698|0.6637931034|0.2166457319|1.050147448|0.808045977|3.544591893|4.774887352|0.8975379904|46.93527945|9.473725908|14.64975998|30.81644801|9.473725908|33.96803687|0.0|0.0|0.0|0.0|14.21959508|19.55638624|5.90793761|3.934800251|2.936712237|15.63387836|62.06|2.506944444|1.219166667|0.8932426304|0.5121882086|0.3597962333|0.183132716|0.06018518519|0.02138888889|0.04252934436|24.77929771|15.35324435|-2.901493044|1.090693263|-2.3818119|0.136331377|-1.454772635|0.3098855762|-0.8567569509|3.46|4.59|-4.69|0.00793|-4.44|0.0139|6.4e-06|5.419075024
7d_a10|Fc1ccc2c(c1)nccc2c1c2CCCn2nc1c1cccc(n1)C|C21H17FN4|2.55472079|4.386264159|2.688679245|2.61163522|151.3648772|70.23147647|-3.449432125|9.924301999|92.81467386|-0.2018053137|0.06497294538|-0.06823707725|-0.06044269452|-0.0501925046|0.06589719265|0.8433997715|0.3781428727|0.998946558|1.114306158|1.165152288|1.131877556|0.534704427|0.9514562866|0.8635890236|0.8368279625|0.928449279|1.016039653|0.8926813456|0.9620873914|0.9329284919|0.4044916375|0.9929418574|8.001918361|0.08568345047|0.1964185503|0.9919392049|0.3957624643|0.130682846|0.0|0.4234503313|0.0|5.802426433|1.591760572|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.005891854|0.6538461538|0.2125529684|1.013486462|0.8043956044|3.544039244|4.719139825|0.7071249292|45.66098675|0.0|14.64975998|11.21062871|0.0|19.74844179|4.390415048|0.0|5.817220841|5.516700718|12.26321064|5.098681808|5.79816484|3.816699945|2.906099361|12.50397299|43.6|1.944444444|0.8616666667|0.6434920635|0.3715277778|0.2829428068|0.112816358|0.06565656566|0.01873188406|0.03376573343|84.64159424|18.17237654|-3.611730348|0.3942202765|-2.231613788|0.5666600371|-1.372771456|0.4158260873|-0.6202275714|3.62|4.92|-4.72|0.00654|-4.22|0.0206|5.04e-06|6.032452024
7f_a10|Cc1cccc(n1)c1nn2c(c1c1ccnc3c1c(ccc3)OC(F)(F)F)CCC2|C22H17F3N4O|2.565023988|4.607416143|4.653543307|3.744094488|158.2286332|82.25577184|-12.34314169|11.08698817|139.7637814|-0.5846516818|0.5908303968|0.01331625749|0.008018800748|-0.08039822496|-0.009545800585|0.828662311|0.3308238462|0.9646126885|1.133735736|1.129097441|1.160369257|0.2112536015|0.3430766527|0.8492726333|0.8451535572|1.000914274|1.048633291|0.6495958633|1.022669463|0.9080193375|0.6306879476|0.9893271986|8.007390182|0.2746205274|0.1964185503|0.9631815332|0.4286375592|0.1401266307|0.0|0.4236705324|0.0|4.296695642|0.7400707567|-4.802290638|0.0|0.0|0.0|4.354922105|0.0|0.0|1.897574782|0.6666666667|0.2141591636|1.113115431|0.8903174603|3.731384927|4.763923757|0.7906650949|50.90537654|4.736862954|14.64975998|16.59685293|4.736862954|26.11080064|13.17124514|6.362358859|5.749511833|27.85423241|18.32957771|5.098681808|5.07406994|-1.475363633|2.659848695|13.85796803|52.83|2.569444444|1.365|1.059773243|0.6345663265|0.5079443815|0.2365740741|0.06100217865|0.02275|0.0295932408|0.5161318503|10.05472286|-3.510556911|-0.677280522|-2.273302531|0.4698082086|-1.639436873|1.061200175|-0.7175159994|4.7|5.07|-5.6|0.00103|-5.54|0.00119|3.03e-06|6.850780887
