Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50
4b_a49|OCCOC(=O)c1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C23H20N4O3|5.015075563|3.801801802|2.743405276|2.565118397|145.4483366|151.8452865|157.7991108|154.8832424|155.2950731|60.96|40.68|12.7904|-7.3536|48.50866702|-0.01789490347|-0.05492856553|0.005818675611|1.107962755|0.8795490602|0.8382428825|0.4763888889|0.9810560345|1.195779817|1.041724806|1.016133094|0.871557377|0.5764779202|0.9053616221|1.341606029|0.710762688|0.6923643735|1.149771598|0.6301484994|0.8740111102|0.9003036372|1.016925607|1.132918464|1.129528642|1.150889609|1.159598231|0.8919580082|1.034431385|1.167634127|1.043516976|0.9482045186|0.1932632161|0.142022543|0.6666063312|0.1445717349|0.0|0.6833808251|-0.4733771778|0.0|12.17061795|5.027775736|0.0|0.0|0.0|1.994744098|0.47|0.0|0.03|0.8129032258|0.01709677419|3.695854381|1.948001808|0.8330296891|29.76070055|9.843390349|5.098681808|12.13273414|23.38096217|14.63792753|19.74844179|0.0|22.51475897|44.0380384|17.70244098|0.0|0.0|47.28738284|5.693927995|0.6707660241|0.0|1.625579303|90.13|0.5683446712|0.4010416667|0.03655555556|38.82563308|24.61592899|-3.584926957|-1.219345458|-0.3702908775|0.2236858134|-0.2867259117|2353.989797|1.66|0.0527|-3.81|7.102372909
11b_a5|ClCCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C21H17ClN4O|4.817898533|3.141414141|2.587950417|2.725641917|145.3060659|150.536627|155.4378872|152.5198341|159.2498459|42.99112335|-25.07988981|7.6875|-1.375|49.89302047|0.1041346337|0.09534433828|-0.04970975294|1.32162892|1.109659352|1.047577748|0.5389835044|1.144177349|1.065819581|0.9031135833|0.9168741958|1.111016793|0.6373416208|1.055292726|0.9760526614|1.058251962|1.09059253|0.974167798|0.8107369257|0.8176181131|0.9498956353|0.9310344298|0.9851201698|1.048258938|1.078834063|1.13643675|0.9165013551|1.204108586|1.09810322|1.012336858|1.132074456|0.2549245197|0.09803129249|0.4918779764|0.0761440227|0.0|0.684314101|0.0|0.0|0.0|5.521680599|0.0|0.0|0.0|2.047539761|0.4869488536|0.01851851852|0.01305114638|0.7947278912|0.01832325523|3.452527925|2.006903694|0.7393028412|27.73185171|4.736862954|5.098681808|6.066367068|17.26785943|4.736862954|20.16532066|0.0|39.52165029|32.65220607|0.0|0.0|0.0|39.52165029|0.0|0.4914931722|0.0|1.633045039|63.69|0.399047619|0.2951743197|0.02398860399|58.45783306|21.94890216|-3.451564021|-1.278169321|-0.1985229533|0.2738299012|-0.3028221479|1545.703886|2.01|0.00767|-4.65|7.721246399
12f_a31|CCCNC(=O)CCCCc1nc(c([nH]1)c1ccc2c(c1)OCO2)c1scc(n1)C|C22H26N4O3S|4.830967851|3.082644628|2.497516397|2.308666088|146.8104866|154.9455879|161.3904776|160.9577363|159.608501|88.99589002|7.893424036|12.66836735|-6.530612245|51.13517741|-0.1396544643|0.1485603848|-0.02193898849|1.078827989|0.9543023615|0.855673272|0.4705006297|1.020392696|1.035828361|1.118439868|0.872814873|0.8935884108|0.6948367859|0.9854656339|1.148989899|0.6455485653|1.121669844|1.237345569|1.33869002|0.9773250885|0.9440614041|0.8819080523|1.100297595|1.152231848|1.313549791|1.174396416|0.9605082762|1.05234692|1.028396791|0.9848130722|1.056761062|0.1646906487|0.08379878171|0.7368419724|0.07931626887|0.0|0.6974691495|0.1215681455|0.0|11.77331419|10.97043888|0.0|1.587612778|0.0|2.029786661|0.4811111111|0.0|0.01888888889|0.8052083333|0.03368055556|3.772563192|2.03479173|0.8531149556|29.65311583|19.77449303|0.0|6.9237372|5.693927995|14.26826309|20.26872417|0.0|33.45795484|34.196814|11.21535881|6.9237372|0.0|77.20433024|0.0|5.025525567|0.0|1.518409135|89.13|0.6630839002|0.3680909864|0.03703252033|156.0293329|26.87280381|-4.113241296|-1.666890384|-0.08270949534|0.3802555449|0.2006403332|2440.144633|1.53|0.0101|-5.98|6.886056648
8a_a8|NC(=O)c1ccc(cc1)n1[nH]c(c(c1=O)c1ccc2c(c1)OCO2)c1ccccn1|C22H16N4O4|4.91143227|3.472727273|3.905328798|3.804257529|147.1889596|150.5716193|153.3000036|156.5291915|157.0717226|39.74102079|-35.96030246|10.59924386|-11.68809074|45.48331132|-0.0008832956259|0.005339956495|0.08903173059|1.060415245|0.7549113867|0.922099812|0.4916131253|1.000354625|1.047029998|0.9582893529|0.9766345731|1.03765017|0.6291793313|1.077760892|1.029566179|0.5904261633|0.8753185132|1.101000288|1.008770503|0.7707667714|0.8555152636|0.8821284576|0.8639818236|1.070424328|1.035286165|1.106167404|1.142212589|1.19186736|0.9991903616|0.9850828399|0.9372538201|0.1536183472|0.09459016054|0.7090739295|0.1275821809|0.0|0.6888187153|-0.5318461614|5.31165637|24.77564615|10.84841365|0.0|0.0|0.0|1.850266211|0.4644444444|0.01666666667|0.03555555556|0.8050505051|0.05050505051|3.506544483|2.017017473|0.9830278467|33.15744284|15.20739338|0.0|12.13273414|22.63869376|14.26826309|14.76446326|5.733667477|39.70116891|27.4645853|0.0|0.0|0.0|0.0|4.681802935|0.1482791863|0.0|1.557441303|112.23|0.6815419501|0.454010771|0.04024305556|166.0474505|28.59171415|-3.363356727|-1.700926633|-0.4891252624|0.2840054021|-0.4165042679|2079.53101|1.9|0.0292|-4.4|4.945386945
18c_a30|Cc1cccc(n1)c1sc(nc1C1=CN2[C](C=C1)N=C[N]2)NCc1cccc(c1)C(=O)N|C23H19N7OS|4.84878054|3.467889908|2.822416552|2.890273451|148.0103313|152.3722909|154.4269117|157.515908|158.6717354|55.63018497|-2.323379897|10.85274894|-6.093425606|48.38728898|-0.0674455178|-0.08773079389|0.05935970433|0.8104667601|0.9755157886|0.6649973381|0.5078511369|1.089866148|1.032431477|1.01916061|1.087785984|0.9409478723|0.6826911885|1.109748378|1.123295234|0.5446149243|0.9689674695|1.020690408|1.078624449|0.7856332165|0.8393745447|1.239492011|1.351042941|0.9435333642|1.110554208|1.064475138|1.139410328|1.011680714|1.177260175|0.966006522|0.9986526776|0.1373791195|0.09326709456|0.9984880308|0.1269440053|0.0|0.6899617195|0.4731742973|5.397661056|11.46331847|0.0|0.0|1.531695746|0.0|1.990290858|0.4833333333|0.015625|0.01666666667|0.7752380952|0.04455357143|3.913553022|1.75887232|0.809494363|30.95894759|11.05045608|5.425791397|35.61190719|16.26500318|4.794537184|20.40266096|10.72607221|10.57107519|27.22258466|6.544756406|13.08951281|5.13155848|44.39282129|17.67532124|2.479594771|0.0|1.512636097|110.6|0.614829932|0.5755385488|0.04256038647|133.4514031|30.0460976|-5.389817459|-1.673764192|-0.2951343705|0.1437584533|0.1172464586|2650.995469|2.06|0.0221|-5.01|7.920818754
12c_a36|Cc1cccc(n1)c1[nH]c(nc1C1=CN2[C](C=C1)N=C[N]2)CNc1ccccc1Cl|C22H18ClN7|4.848957738|3.495145631|2.689671153|2.671920572|148.829875|154.0428157|159.3427908|160.0952576|161.423908|57.22153635|-25.06138546|9.715277778|-5.932291667|48.24675953|0.04257371511|-0.06369898415|-0.01242118056|1.166012637|0.9965119889|1.004129039|0.5092463032|1.134631669|1.056744435|1.003663173|1.105024224|1.023400634|0.6637198622|1.119086918|1.111491088|0.8298341201|1.107256873|1.098467501|1.032407196|0.8057494171|0.8696137268|1.097795047|0.915574141|0.866330618|1.250822375|1.212996507|0.9902942471|1.070346036|1.150244392|0.9060656806|1.048712911|0.1609121365|0.09440808459|0.8257433967|0.1108994343|0.0|0.6833808251|0.922731149|0.0|0.0|0.0|0.0|0.0|0.0|1.990643971|0.4838095238|0.03333333333|0.01619047619|0.7839285714|0.03226190476|3.773554151|1.81140835|0.834147917|31.11647891|10.30076712|5.425791397|35.8760612|34.33655998|0.0|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|13.08951281|5.687386275|46.02638289|6.338535363|2.467258137|0.0|1.540249265|83.3|0.5331972789|0.5538548753|0.0408994709|36.29417231|27.98519088|-3.310886543|-1.496468881|-0.2755620822|0.430755816|-0.2040060005|2276.262954|2.51|0.0106|-4.44|8.045757491
9_a4|Cc1nc(ccc1Cl)c1nn2c(c1c1ccnc3c1cccc3)CCC2|C21H17ClN4|5.000147947|3.865979381|2.356688122|2.087254445|144.0134583|150.126197|156.8461685|153.5723163|156.7137158|67.91639792|-38.35570779|12.73336939|-20.64196863|51.04803271|-0.1398244797|-0.1165371515|-0.1514373106|1.314057055|1.162451852|0.7989429637|0.4318447912|1.122979597|1.142759713|1.240392507|1.226162045|1.006643446|0.5602350279|0.9656629185|1.277430991|0.802777227|1.07024599|1.104286557|1.264429857|0.8150876153|0.8248936248|0.9894774431|0.9625365914|1.045596152|1.098254068|1.20195393|0.9005178782|1.026477864|1.254770926|1.006670644|0.9886050964|0.1910926599|0.08464523789|0.8170731478|0.2038753515|0.0|0.679730678|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.125990226|0.4928571429|0.01923076923|0.007142857143|0.7879120879|0.0|3.544039244|1.882225511|0.7536365571|27.68479521|0.0|5.098681808|29.8000411|21.92719002|0.0|19.74844179|0.0|22.51475897|19.74844179|12.96557803|6.9237372|0.0|47.37110857|16.82083098|2.883960967|0.0|1.710001269|43.6|0.6131972789|0.4288548753|0.04044973545|9.627587987|20.78246748|-2.909144122|-1.147689069|-0.4462850492|0.3119019792|-0.02368572528|2177.837598|3.15|0.00255|-4.76|7.318758763
16_a15|Cc1cc(Oc2cccc(c2)Nc2ccc(cc2)S(=O)(=O)N)c(nc1C)c1ccccn1|C24H22N4O3S|4.832039031|3.032520325|2.82893139|2.695365392|144.8518441|149.9881012|155.3636532|157.6931515|154.5679094|39.47919524|27.95488493|10.00411523|-8.141289438|50.36298046|0.03678436028|-0.09808841692|0.08083754567|0.9734439353|1.380123951|0.6461930756|0.6036328946|1.159431485|1.073288732|1.116942927|1.088137734|0.8244531911|0.8966165414|1.25262605|0.9471075015|0.4713705458|0.9958271232|0.9550015946|0.4150866558|0.8681259562|0.9195295294|0.7333420852|0.9046024589|0.9483155915|1.168977784|1.189421644|1.084104458|1.041194715|0.8686346981|0.9808866168|1.040606778|0.1853540001|0.09678598997|1.382938484|0.2224053718|0.01964185503|0.7099052407|0.0|5.152395327|22.8538944|6.203574971|0.0|0.0|-3.726252327|1.956776304|0.4822916667|0.03125|0.01770833333|0.7847619048|0.04544642857|3.46988882|2.284998682|1.269061574|34.67418752|10.05365156|0.0|12.13273414|10.58941147|13.15465994|9.967957042|5.138973738|22.88687966|18.38575403|10.02329115|13.8474744|11.37477255|28.32608003|12.13273414|3.942310562|-3.726252327|1.560052763|107.2|0.747755102|0.5451388889|0.03555555556|59.70582193|27.70344158|-6.23262373|-2.17389194|-0.6929963442|0.2609508786|-0.2832484972|1583.778718|1.72|0.00274|-6.0|7.677780705
8f_a12|Cc1cccc(n1)C1=N[C](Nc2ccc3c(c2)scn3)c2c([N]1)cccc2|C21H15N5S|4.903407469|3.638554217|2.775983348|2.513594118|143.9205754|148.497033|155.7072841|157.6903983|156.1471078|47.5648778|-49.07432603|8.611111111|-11.11111111|49.36971113|-0.3256048181|0.007166955336|-0.2231714005|0.928830155|1.359112878|0.8892957006|0.4925806497|1.046212291|1.096330246|1.262825586|1.087030257|1.06378838|0.6357555488|1.046116046|1.09849187|0.806176138|1.059650804|1.134986036|1.36756626|0.7586816813|0.8736319481|0.9087220074|0.7062011674|0.9363242298|1.097914098|1.162316982|1.069299139|1.153244123|1.001694662|0.9636005185|0.945521376|0.1884334693|0.1109721935|0.7609291239|0.09332482137|0.0|0.6747025075|0.6099706843|0.0|0.0|0.0|0.0|1.623420283|0.0|2.091736636|0.4938271605|0.01851851852|0.006172839506|0.7666666667|0.01728395062|3.421298286|1.971019137|1.017358475|31.3110809|5.316788604|0.0|24.26546827|21.41454618|0.0|15.28474565|4.992404733|0.0|15.80357683|0.0|13.08951281|11.37477255|44.70847628|0.0|1.966259719|0.0|1.645994822|64.27|0.4734240363|0.3871527778|0.03834795322|20.66219208|30.25372769|-4.349804826|-1.364894195|-0.2638964467|0.3145197949|-0.1177401881|2341.143937|2.83|0.00211|-5.7|6.189767482
1_a1 (SKF-104365)|Fc1ccc(cc1)c1c(nc2n1CCS2)c1ccccn1|C16H12FN3S|4.88992845|3.753846154|2.794797178|2.942307692|144.1027622|150.3402747|157.2832898|158.2228931|154.7643358|38.23385369|35.15559637|6.644628099|-3.049586777|50.02006968|-0.02647993937|0.0763616943|-0.01540645135|1.176492564|1.021465435|0.3819553817|0.449132869|1.051293869|1.258961491|1.02689219|0.8366360391|0.9559527936|0.6111111111|0.9166666667|1.379881657|0.5735961645|0.9090066247|0.9275138058|0.6093650198|0.7963795128|0.9313135829|0.8808674439|1.207712225|1.335756738|0.9994501054|1.080802063|0.9801829355|0.8785771904|0.8789046908|0.999384296|1.171450206|0.2313117594|0.1229123691|0.5242119621|0.1086331621|0.0|0.6778019067|0.0|0.0|0.0|0.0|1.745355463|0.0|0.0|1.954116119|0.49138322|0.02380952381|0.008616780045|0.8229024943|0.0|3.3579855|1.68640862|0.7167116501|26.16116463|4.567099648|0.0|17.82825202|11.38785599|4.390415048|14.53505669|0.0|22.64523548|20.2879103|6.544756406|5.817220841|4.390415048|40.09928197|12.13273414|0.9231580688|0.0|1.606288741|30.71|0.2719274376|0.2777777778|0.04094444444|4.069284137|19.98217491|-3.695747383|-0.7633718554|0.00284819115|0.07937513201|0.00896802514|1654.378846|2.52|0.0287|-3.8|5.795880017
2_a3|Nc1nc(c(s1)c1ccnc2c1cccc2)c1cccnc1|C17H12N4S|4.90972599|3.657142857|2.936661299|2.684210526|144.1659287|146.4611805|150.345674|150.3059358|154.7125873|21.16224529|-22.92387543|8.211072664|-5.321799308|49.53705226|0.04176821451|0.04045248734|-0.1920347354|0.7048065247|0.9053621883|1.23099474|0.5937989958|0.9828753946|1.104870018|1.025769534|1.090468362|1.169939481|0.5650495216|0.9462143928|1.319121562|0.9104265979|0.8028395177|0.835696625|1.177296248|0.7031077067|0.8340751701|1.442003887|1.20936127|1.033600916|0.9628516733|1.006242703|0.9761923985|0.9230244328|1.28671453|1.076783703|0.858760415|0.242259347|0.1166983833|0.6593293144|0.1365279666|0.0|0.6791339464|0.0|5.969542549|0.0|0.0|0.0|1.488243575|0.0|2.070040155|0.496969697|0.02272727273|0.00303030303|0.7444444444|0.0404040404|3.076270476|2.011192365|0.7544554251|27.33328184|5.733667477|0.0|29.53588708|16.08777591|0.0|14.95193556|0.0|21.69797817|14.95193556|0.0|0.0|5.13155848|32.6009031|11.33678588|0.0|0.0|1.640588694|64.69|0.3780498866|0.1770833333|0.03416666667|85.39038714|15.30505723|-4.157887985|-0.7328304335|-0.2856833452|0.1745109829|-0.01243551986|1489.676249|1.6|0.0162|-4.75|5.400007822
12v_a30|Cc1cccc(n1)c1nc(sc1C1=CN2[C](C=C1)N=C[N]2)NCc1ccc(c(c1)Cl)Cl|C22H16Cl2N6S|4.848826338|3.663157895|2.73981672|2.679072388|145.8903179|151.557677|154.3499735|155.8626043|156.8101478|49.07495152|-26.54677554|8.349932096|-10.11226799|49.10914433|-0.171922655|0.1436207944|0.03278404533|1.017087215|1.06015508|0.9155014458|0.5523792462|1.042929508|1.019476191|1.108235309|0.9834167553|1.033130193|0.7086356088|1.093404823|1.107460702|0.9019353599|1.049638979|1.146693099|1.365180928|0.7399178701|0.7716695576|1.161486413|1.147516296|1.297607245|1.13245334|1.079533624|1.038442252|1.179163255|1.120074001|1.164496058|0.9791263453|0.1692242457|0.104619887|1.183555968|0.2217474299|0.0|0.6894086529|0.9966606446|0.0|0.0|0.0|0.0|1.5682592|0.0|1.990299441|0.5052227343|0.04838709677|0.0|0.8136904762|0.01657066052|3.903869513|1.650719339|0.7394656915|34.9327965|5.316788604|5.425791397|52.7474199|20.61634182|0.0|20.40266096|4.992404733|11.38785599|21.31540493|6.544756406|13.08951281|5.13155848|44.39282129|0.0|2.54869533|0.0|1.493593121|67.51|0.6540136054|0.5755385488|0.04625322997|30.71897619|27.61840608|-5.589745614|-0.6408101598|-0.5192632894|0.0871250798|0.2542470424|2212.948954|3.79|0.000427|-6.58|7.659555885
15_a3|N[C]1[N][C@H]([C@@H](S1)c1ccc2c(n1)cccn2)c1cccc(n1)C|C17H15N5S|4.866634771|3.261904762|2.701975309|2.893966547|146.1958366|150.4871408|158.0308289|156.4151639|161.0184502|40.10834103|-26.4432133|8.247229917|-8.740304709|50.57136068|-0.170169692|0.1424022802|-0.1356116829|0.8496728142|1.184954232|1.032071303|0.5355417017|1.222430081|1.08628273|1.087033314|0.9872281562|1.070883651|0.7497824806|1.082600014|1.10752644|0.834914086|1.14961173|1.112477245|1.307865507|0.7937483529|0.9156222617|1.083421361|0.9937011902|1.339834752|1.114647637|1.255412896|1.004760003|1.06463208|0.9842484081|1.174705371|0.8611470057|0.1799691054|0.1048183941|0.8440437157|0.1342598498|0.0|0.6874430569|0.0|5.985967971|0.0|0.0|1.540835932|0.0|0.0|2.003886054|0.4927536232|0.0|0.007246376812|0.7586666667|0.03988405797|3.563295607|1.684631906|0.7475361041|27.03153354|0.0|5.316788604|6.066367068|33.71303628|0.0|20.26872417|5.733667477|0.0|14.95193556|0.0|12.4215448|0.0|28.11518542|0.0|1.979778863|0.0|1.558706668|78.79|0.5037188209|0.3264243197|0.04599326599|132.894466|22.91790364|-3.770054209|-0.8519142421|0.1989547019|0.09472934393|0.1783105754|1340.515863|0.96|0.306|-2.77|7.602059991
12k_a36|C=Cc1ccccc1NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H21N7|4.849116668|3.256198347|2.705058717|2.705506391|148.3230437|153.6196862|158.2138741|158.7598286|161.9220576|66.47633136|-40.22633136|13.0|-3.0625|48.96478823|0.07952972948|0.01962918032|-0.08098147973|1.15943589|1.006324075|1.137774606|0.4988325031|1.12690586|1.09154231|0.9034818202|1.091921554|1.072862826|0.612244898|1.120879121|1.034238489|0.8203713918|0.9945157513|1.074471566|0.951473722|0.8585909922|0.900011591|1.081783834|0.9382894281|0.844821793|1.238129516|1.191183018|1.000532807|1.11062301|1.134237484|0.9004122982|0.9981420242|0.1550223565|0.09077903065|0.7454133124|0.08771013635|0.0|0.6841461785|0.9354609158|0.0|0.0|0.0|0.0|0.0|0.0|2.030287158|0.4774193548|0.01612903226|0.02258064516|0.7606060606|0.02971652004|3.568001683|2.132438035|0.8986356914|29.90593181|10.30076712|5.425791397|42.99644417|23.62654039|0.0|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|13.08951281|5.687386275|51.58983439|0.0|6.406528924|0.0|1.612736344|83.3|0.5331972789|0.5538548753|0.0390617284|16.55960459|29.91109779|-2.69567549|-1.783735562|-0.2444563525|0.403376126|-0.2623353331|2064.57271|2.38|0.0115|-4.58|7.853871964
12ak_a36|Cc1cccc(n1)c1[nH]c(nc1C1=CN2[C](C=C1)N=C[N]2)CNc1ccc(cc1)C(C)C|C25H25N7|4.848666003|3.044117647|2.642728094|2.506272401|148.284836|154.5939918|158.1764765|159.8388264|163.2880371|90.49338258|17.62819329|14.53124038|-7.269621422|50.05475916|0.1326804076|-0.1417353126|0.07901109589|1.112845109|1.026568417|0.9997326229|0.4731679495|1.076825223|0.9443096573|1.014886669|1.135309982|0.9044703477|0.6899486327|1.20980713|0.9829977493|0.7306718512|1.050995911|1.057490694|0.9570207975|0.9172530177|0.8864291847|1.04473782|0.8781754352|0.8902313072|1.281959743|1.167451323|1.021512347|1.078570804|1.132997823|0.9286455857|1.109269733|0.1551354014|0.09072883716|1.058144708|0.15987892|0.0|0.6899617195|0.9491596668|0.0|0.0|0.0|0.0|0.0|0.0|2.16269661|0.478125|0.015625|0.021875|0.7588235294|0.02867647059|3.721354745|2.111535269|0.9262103074|28.52794223|10.30076712|5.425791397|38.12259571|23.62654039|0.0|25.38663948|4.992404733|11.38785599|26.29938345|6.544756406|13.08951281|5.687386275|46.02638289|5.563451492|6.962664661|0.0|1.61973323|83.3|0.6131972789|0.5755385488|0.04172839506|29.09608739|30.16322159|-3.515032792|-1.745682768|-0.1319444171|0.249068352|-0.06737479032|2151.140052|2.66|0.00589|-4.95|7.337242168
13m_a6|Cc1cccc(n1)c1[nH]c(nc1c1ccc2c(c1)nccn2)CNc1cccc(c1)C(=O)N|C25H21N7O|4.874959471|3.341463415|2.80839895|3.054613936|148.1175792|151.9245659|158.2982398|158.696275|161.1531869|58.86419753|5.827160494|11.32441701|-3.121056241|47.983974|-0.1184005841|-0.05952935236|0.1569820465|0.955881863|0.9643030855|0.6810049159|0.4928064814|1.151037647|1.066814244|1.04828938|1.015392516|0.9283487331|0.688132401|1.158783241|1.122177974|0.5353549235|0.9824538378|1.013548257|0.9170307425|0.808654492|0.9098394126|1.045308634|0.9447017455|0.9154061091|1.186259354|1.227336624|0.9725137957|1.143224984|1.111315097|0.9664313761|0.9440686449|0.1360091594|0.08937926059|0.8291328182|0.08505527698|0.0|0.6904812668|-0.4665311897|5.391845875|11.46922204|0.0|0.0|0.0|0.0|1.986135868|0.4737373737|0.01515151515|0.02626262626|0.7531531532|0.05492765493|3.632603077|2.122284425|0.9624846009|32.00740331|16.0344346|0.0|18.19910121|34.65994183|4.794537184|24.9198926|5.733667477|22.64523548|30.82707233|6.544756406|6.9237372|5.687386275|50.88435568|0.0|2.382704181|0.0|1.598107469|122.47|0.6156462585|0.6198625283|0.0446875|32.24398834|28.93837283|-4.334610185|-1.809740532|-0.1644850658|0.3809179098|-0.3172304735|2131.473555|0.81|0.0228|-4.64|8.0
8e_a8|COc1ccc(cc1)c1c([nH]n(c1=O)c1ccc(cc1)C(=O)N)c1ccccc1F|C23H18FN3O3|4.910170826|3.216666667|4.147689769|4.055059524|146.695381|150.0673951|153.6231833|157.6006173|157.9763214|50.546875|-53.75|13.4375|-13.6875|47.54525256|0.08669432918|-0.01033646933|0.02023117961|1.017133417|0.8821745989|0.9272944991|0.4602230661|0.9959911545|1.047985866|0.9710831416|1.000976833|1.06316339|0.6391524352|1.118607396|1.017069892|0.5688660055|0.9064488579|1.095963889|0.9130763024|0.8012138301|0.8661869986|0.8728819903|0.8685252213|1.099730406|0.8935424382|1.020836479|1.168340582|1.165921188|0.9430949833|1.092049756|1.162688096|0.1892147099|0.1063596856|0.7214377149|0.131346577|0.0|0.7083449299|-0.5635646389|5.285758268|24.66258905|5.185424227|0.0|0.0|0.0|1.744324266|0.4661904762|0.05|0.03380952381|0.8034632035|0.05034632035|3.302694271|2.28226823|1.261027604|34.98139141|10.47053043|0.0|24.26546827|24.0545633|13.92181519|9.780484743|5.733667477|33.82118058|22.79746201|0.0|5.817220841|4.390415048|0.0|22.88090414|0.0|1.554371521|1.605139782|90.11|0.7779138322|0.4792020975|0.04278911565|98.25472519|25.90658988|-3.161709053|-1.679071062|-0.300376134|0.3742490075|-0.2536878779|2020.327556|3.4|0.00504|-5.27|4.701365217
8_a47|Clc1ccc(c(c1)c1ncc(c(c1)Nc1ccnc2c1c(O)ccc2)C1CC1)F|C23H17ClFN3O|4.928988037|3.276785714|2.87818131|3.141809965|144.0045363|147.7747661|155.5795112|157.6498391|155.7594502|38.35884151|-54.25517515|8.457466919|-11.5789225|49.39955762|0.03454116419|-0.05917795006|-0.0356814356|0.7677063324|1.160137759|0.8102176049|0.5171957672|0.9384873776|1.096778897|0.8772146561|0.9902101532|1.091935568|0.7233457249|1.178025609|0.8382235794|0.5770754322|0.8900018521|1.001125687|0.6639485891|0.752621618|0.9577350448|0.8837474269|0.8844301758|1.043044699|0.9288813643|1.115667879|1.097724395|1.086304733|0.8726850884|0.9914276941|1.126830927|0.252464457|0.1459175228|0.943863128|0.1504224045|0.0|0.6881880924|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.848569016|0.483908046|0.06896551724|0.01609195402|0.7956989247|0.03418613274|3.853368012|1.670193944|0.7391304348|29.43115146|10.423316|0.0|17.66730696|22.2842392|9.496942443|9.967957042|0.0|17.00689132|15.07448444|0.0|5.817220841|15.7651876|29.77986729|12.13273414|0.0|0.0|1.67021113|58.04|0.5958730159|0.5060586735|0.03634751773|125.5267452|29.76021085|-2.824601186|-1.625411953|-0.6112468738|0.1035064018|-0.1314452058|2694.911394|3.9|0.000263|-6.59|7.3
12y_a30|Cc1cc(CNc2sc(c(n2)c2cccc(n2)C)C2=CN3[C](C=C2)N=C[N]3)cc(c1)C|C24H22N6S|4.84886367|3.345132743|2.631858711|2.624958292|145.9770422|152.953981|152.6842497|157.4450447|164.3073057|79.47213322|-37.51675171|13.71306515|-8.124599502|51.38666017|-0.009400924818|0.204855339|-0.001069349544|1.005233256|1.119522259|1.156194186|0.4977187343|1.033742759|1.029176312|0.8970563132|0.9653634742|1.080027722|0.663694868|1.126869159|0.9829832107|0.786586176|1.13598634|0.9583783785|1.173372775|0.8593066484|0.7802333168|1.32374746|0.8180613897|1.260601618|1.160368181|1.018835717|1.129072193|1.079834249|1.329678525|1.146837014|1.020986166|0.1655533624|0.1023502624|1.189562466|0.1146045727|0.0|0.6894086529|1.035422336|0.0|0.0|0.0|0.0|1.628356245|0.0|2.204546418|0.4913978495|0.01612903226|0.008602150538|0.7708333333|0.01518817204|3.623435714|2.104484741|1.194041746|33.67938053|5.316788604|5.425791397|52.80517724|10.57107519|0.0|20.40266096|4.992404733|11.38785599|21.31540493|6.544756406|26.93698721|5.13155848|45.37412621|16.69035448|6.966363136|0.0|1.606975805|67.51|0.696462585|0.5130385488|0.04419753086|24.93919058|26.14319643|-4.681897176|-1.321207125|-0.3160646832|0.214884952|0.2585630642|2128.759623|3.25|0.00148|-6.04|7.657577319
