Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
8b_a8|Cc1cccnc1c1[nH]n(c(=O)c1c1ccc2c(c1)OCO2)c1ccc(cc1)C(=O)N|C23H18N4O4|4.932416957|3.904761905|3.724457216|237.9647539|147.0280647|151.2386825|152.1619177|157.1294246|-29.3998334|14.04414827|-4.304039983|78.31121881|0.02734713921|-0.5058761825|0.06613317317|-0.07626807792|1.505578539|1.056083772|1.017084|0.8510461591|0.84720805|0.8322632259|0.9815195873|1.0737548|0.9794170137|0.6092676932|1.265900383|1.021795113|1.286423455|1.092302334|0.8771187739|0.5744671534|0.8927313704|0.8165152294|1.094215093|0.9096918597|1.05408485|0.8432664283|7.009368489|1.395658149|14.69241373|10.94650923|0.09385881479|0.6160248987|0.7134559089|0.8447634738|0.0|0.4292822041|1.933599545|0.0|0.0|0.0|3.191799887|0.0|0.0|10.89125573|0.0|0.0|0.0|0.3612439537|0.4655913978|0.01612903226|0.8019607843|-0.1088440152|4.690542242|32.58323872|15.20739338|19.6717347|4.681802935|12.13273414|60.51520966|11.49902367|6.9237372|6.792942306|27.4645853|0.0|5.907179729|12.3522092|45.26462041|42.59504598|1.683599545|1.567054905|112.23|1.622222222|0.563385771|0.4285793021|0.2897067901|0.05044549266|83.32877218|469.2808353|27.81001218|1.448019473|0.7611579849|1.751631024|0.325000653|-0.2745506968|-0.2359724914|-0.6532678109|2.93|3.65|5.294136288
8d_a8|COc1ccc(cc1OC)c1c([nH]n(c1=O)c1ccc(cc1)C(=O)N)c1ncccc1C|C24H22N4O4|4.938097891|3.836363636|3.499402628|238.9017906|147.4557478|153.4115151|152.0207859|156.3458516|-96.9739369|20.11522634|-16.27846365|84.06663314|0.02534568206|-0.4385133127|0.05257045656|0.0005194145706|1.436424108|1.219270927|1.211953995|0.7775482699|0.9188700358|0.8703837329|1.078159288|1.014867029|1.086819505|0.566978107|1.332338617|0.9985969912|1.239825492|1.130276529|1.048961671|0.6169499291|0.8271176187|0.8969956579|1.073382941|0.9234135333|1.129052711|0.9041816093|7.009368976|1.395657339|14.69241445|10.94649761|0.09143312846|0.449358232|0.7134559089|0.8447634738|0.0|0.4411168773|5.026188104|0.0|0.0|0.0|3.190160226|0.0|0.0|10.76125573|0.0|0.0|0.0|0.3557993448|0.4666666667|0.046875|0.799047619|-0.1003703704|4.629072918|33.72013543|15.20739338|19.6717347|4.681802935|12.13273414|60.51520966|11.49902367|6.9237372|14.21959508|34.89123808|0.0|5.907179729|5.559266895|45.26462041|62.88100813|1.678599545|1.558130525|112.23|1.827222222|0.676268424|0.5404620181|0.34625|0.0509672619|82.55045669|543.4572793|25.89801979|1.459399706|0.3611405676|2.088707933|0.02919773001|-0.3487030849|-0.3384215071|-0.5785161968|2.92|3.93|4.730253627
8f_a8|Fc1ccc(cc1)c1c([nH]n(c1=O)c1ccc(cc1)C(=O)N)c1ccccc1F|C22H15F2N3O2|4.907192894|3.755102041|4.195555556|233.3896732|147.0552359|148.7214868|156.1162666|160.0140535|-7.066115702|9.21642562|0.722107438|114.0499102|0.01920828775|-0.5373378531|0.04325583401|0.05497175759|1.50297978|0.8308392903|1.281491642|0.675819152|0.8080640791|0.6875129778|1.052315782|0.9661175672|1.001200622|0.7059584418|1.17371594|1.081423746|1.256477961|1.013834762|0.7517919093|0.5472337755|0.8376457864|0.9125069311|1.050198625|0.833229789|0.7948517078|0.8472390291|8.002963604|1.394802091|17.42581533|10.94343488|0.118827496|0.4646501836|0.6301225756|0.716390412|0.0|0.4360124218|0.0|0.0|0.0|0.0|2.939511291|0.0|0.0|0.0|0.0|0.0|0.0|-0.5061684737|0.4633825944|0.05172413793|0.8175595238|-0.1155698854|4.100921675|37.8919591|5.733667477|14.68775618|13.46263303|24.26546827|54.09438804|0.0|0.0|0.0|15.68766447|0.0|23.10088831|16.82083098|16.81428926|30.33183534|0.0|1.595273649|80.88|1.615555556|0.4479520975|0.4142258755|0.290625|0.0518707483|79.08823421|426.390893|22.10739849|1.255668883|0.7273665935|2.084039715|-0.02584798514|-0.347891962|-0.2122951718|-0.5608146339|2.85|4.69|4.642827742
8g_a8|NC(=O)c1ccc(cc1)n1[nH]c(c(c1=O)c1ccccc1F)c1ccc2c(c1)OCO2|C23H16FN3O4|4.932312686|3.932038835|4.040495315|238.8013194|146.7040391|149.8019587|153.3187799|157.5744168|22.48121322|10.86057039|-4.25033952|95.85743506|0.02822495295|-0.5080726944|0.03095407296|-0.05432234374|1.493185398|1.017276823|0.836277836|0.9386224277|0.8159972021|0.7962919034|0.9594818653|0.9758728577|0.9541414417|0.6476579521|1.231721953|1.0575|1.183787393|1.024986645|0.9087353801|0.5740274285|1.10515639|0.8983783535|1.08170032|0.8598235875|0.8840017211|0.9169117466|8.001921193|1.39137364|17.42477324|10.94318883|0.09443617789|0.6160248987|0.7157471007|0.7712474633|0.0|0.4292822041|0.0|0.0|0.0|0.0|3.073183107|0.0|0.0|10.80324371|0.0|0.0|0.0|-0.5168336024|0.4619047619|0.03225806452|0.8229691877|-0.119504996|4.388447675|36.59270839|15.20739338|14.68775618|9.072217983|18.19910121|48.53093655|11.49902367|0.0|6.792942306|22.48060678|0.0|17.28366747|17.91984529|34.00724092|48.53093655|0.0|1.575431876|99.34|1.48|0.5850694444|0.4598293021|0.2897067901|0.0480870021|83.32905178|445.1473565|25.84989791|1.150113461|0.7933498415|2.363179642|0.06055815197|-0.3451688096|-0.3155052648|-0.5879519681|2.96|4.11|5.37675071
8h_a8|Fc1ccc(cc1)c1[nH]n(c(=O)c1c1ccccc1F)c1ccc(cc1)C(=O)N|C22H15F2N3O2|4.913282332|3.765306122|4.195555556|233.3896732|147.0552359|148.7214868|156.1162666|159.8900913|34.9338843|9.21642562|0.722107438|114.0499102|0.01918353599|-0.5382208402|0.04325583401|-0.106447234|1.503303193|0.8158116022|1.142786663|0.8650146982|0.7469882696|0.6875129778|0.9757837255|1.049824504|0.9092871221|0.7059584418|1.1586683|1.095468211|1.241430321|1.013834762|0.7517919093|0.5472337755|0.9427337456|0.9362758806|1.050198625|0.8313314289|0.7948517078|0.7993595778|8.002963604|1.391839671|17.42581533|10.94341368|0.1194570841|0.4646501836|0.6324137674|0.716390412|0.0|0.4360124218|0.0|0.0|0.0|0.0|2.975382653|0.0|0.0|0.0|0.0|0.0|0.0|-0.5526036589|0.4633825944|0.05172413793|0.8175595238|-0.1155698854|4.100921675|37.8919591|5.733667477|14.68775618|13.46263303|18.19910121|54.59730362|0.0|0.0|0.0|15.68766447|0.0|23.10088831|11.12690298|22.50821725|18.19910121|0.0|1.595277475|80.88|1.56|0.4792020975|0.4142258755|0.290625|0.04931972789|79.08855116|433.8309612|22.12226512|1.321272835|0.2374491429|2.340539136|0.2479643305|-0.330199766|-0.2126270582|-0.6706991907|2.73|4.69|4.935916564
SB431542_a8|NC(=O)c1ccc(cc1)n1[nH]c(c(c1=O)c1ccccn1)c1ccc2c(c1)OCO2|C22H16N4O4|4.902346148|3.909090909|3.887860082|235.7354696|147.1889596|150.5716193|153.1917434|157.0609274|27.17013233|10.59924386|-4.850661626|74.48233525|0.02916173558|-0.4949766607|0.04521201485|-0.01119422128|1.486387289|1.046260393|0.8945637726|0.9311638669|0.7987170989|0.8517541176|1.002873503|0.9475536428|0.891158381|0.6291793313|1.255180989|1.065315004|1.179711246|0.995130575|0.9114280033|0.5904261633|1.203174491|0.8907468047|1.070056407|0.89836922|1.035286165|0.9139932815|7.009368063|1.401734117|14.69241021|10.94951956|0.0952698347|0.634753638|0.6297166902|0.7090739295|0.0|0.4298292218|0.0|0.0|0.0|0.0|3.172627551|0.0|0.0|10.86650503|0.0|0.0|0.0|0.3604620607|0.4644444444|0.01666666667|0.8050505051|-0.1140752033|4.540534109|33.15744284|15.20739338|19.6717347|4.681802935|6.066367068|54.59730362|11.49902367|0.0|6.792942306|27.4645853|0.0|5.907179729|12.3522092|39.70116891|48.66141305|1.636103324|1.557415785|112.23|1.288888889|0.4756944444|0.3908100277|0.2493904321|0.04722222222|82.10710869|465.1469369|27.90289226|1.42947192|0.2597373308|2.106107968|0.331449438|-0.2853101583|-0.1876807207|-0.6818815627|2.75|3.13|4.101933339
LY364947_a10|c1ccc(nc1)c1n[nH]cc1c1ccnc2c1cccc2|C17H12N4|4.89325204|3.842857143|3.192007797|233.0067995|145.2967564|148.118121|153.4703315|152.4166073|-10.50505051|7.280991736|-0.2727272727|57.15394241|0.0115294807|-0.204644982|-0.1899387022|0.005857914416|1.135785536|1.22230133|1.271784898|1.091682146|0.8863453375|0.8701601081|1.1250375|1.096291832|1.074822501|0.5256869773|1.311213518|1.132818416|1.02734255|0.8972932888|0.7956989247|1.038540125|1.104670109|1.068959304|0.8938867092|1.066520408|0.9745072262|1.029450452|3.059378604|1.390175303|14.69083825|10.9303125|0.1399273102|0.3895195512|0.3027494302|0.4015074953|0.0|0.4346938746|0.0|0.0|0.0|0.0|2.949609552|0.0|0.0|0.0|0.0|0.0|0.0|0.8536602419|0.480952381|0.0|0.7545454545|-0.06539753639|3.99121571|29.94070558|0.0|15.06663885|0.0|24.26546827|29.82891977|0.0|0.0|0.0|20.16532066|0.0|0.0|0.0|0.0|6.196843572|5.511016471|1.713247672|54.46|0.4413888889|0.0893920068|0.05265810028|0.0225|0.03198653199|68.81216977|446.4373822|13.86810706|0.8748819942|0.8240355314|1.485429159|0.5444440815|-0.13598389|-0.1573035277|-0.6547522796|1.88|3.97|7.229147988
7b_a10|Clc1nc2ccccc2c(c1)[C]1[C]2CCCN2N=C1c1ccccn1|C20H15ClN4|5.014079227|3.831578947|2.824897119|223.1527787|143.990752|149.391296|156.6609661|153.7242715|-4.158518519|9.2725|4.90375|65.60265166|0.00916271759|-0.2103688487|0.01558470281|-0.1035302126|1.228119649|1.308325168|1.31949956|0.8350591253|0.7788806728|0.7965974315|1.169043874|1.141847427|0.9627977281|0.5778606252|1.096463556|1.444651563|1.302653554|1.025236593|0.6718571716|0.8670728709|1.143768302|1.089265971|0.7803862588|0.9602490406|1.080502717|1.080303712|3.043037893|1.306502131|14.64324648|10.93274506|0.08889477579|0.59415863|0.3957624643|0.6879913422|0.0|0.424471141|0.0|0.0|0.0|0.0|0.0|4.86450633|0.0|0.0|0.0|0.0|0.0|0.4987201856|0.4925714286|0.02|0.7914285714|-0.07825949617|4.403055907|30.74427931|0.0|9.992891045|4.983978521|35.86640816|42.67056301|0.0|12.84164325|6.544756406|27.23331097|0.0|0.0|0.0|5.153109817|6.196843572|3.943673688|1.703086657|41.38|0.8927777778|0.2882298753|0.08313649534|0.038125|0.04183201058|76.45339261|533.949168|18.44624289|0.8565332464|0.3849744784|1.186261927|0.3412197215|-0.06979448377|-0.4272033614|-0.2552559845|0.0|4.34|4.70333481
7c_a10|COc1cc(OC)cc2c1c(ccn2)c1c2CCCn2nc1c1cccc(n1)C|C23H22N4O2|5.054783424|3.918918919|2.862865497|226.9592904|145.4836216|154.2053858|155.8669565|152.7340905|-43.0|19.87004998|-9.808150711|80.23089599|0.01738286914|-0.2158740108|0.02802819128|-0.06898125265|1.176135065|1.372737458|1.098791869|0.8580738001|0.8958847536|0.9057230455|1.112929932|1.130556975|0.9995736027|0.4947339246|1.148648649|1.392158253|1.212369947|1.20707638|0.9087631839|0.9801712653|1.413898706|1.062000441|0.8354870473|1.076019905|1.23242244|1.033807726|3.514920505|1.343178184|14.69234972|10.92926158|0.0610145464|0.5601379391|0.4286375592|0.7880039393|0.0|0.4300061559|5.33047856|0.0|0.0|0.0|0.0|0.0|0.0|11.15906491|0.0|0.0|0.0|0.7220456565|0.4747126437|0.03448275862|0.808045977|-0.07983122363|4.774887352|28.54971258|9.473725908|14.64975998|0.0|6.066367068|37.96448165|0.0|26.31013685|14.21959508|33.96803687|12.96557803|0.0|0.0|0.0|14.21959508|3.934800251|1.66536466|62.06|1.219166667|0.5121882086|0.3597962333|0.183132716|0.04915577342|81.14696874|567.3712707|15.35324435|1.408401666|0.136331377|1.74016382|0.3098855762|-0.3065054347|-0.1840050755|-0.8567569509|3.49|4.59|5.419075024
7d_a10|Fc1ccc2c(c1)nccc2c1c2CCCn2nc1c1cccc(n1)C|C21H17FN4|5.006925977|3.762376238|3.075788752|219.0259381|145.0808317|151.3648772|159.0450802|155.5730219|35.18063818|11.73336939|-3.449432125|92.81467386|0.008916713954|-0.2018053137|0.06497294538|-0.0501925046|1.145341237|1.161968544|1.074162928|1.102617261|0.7456929498|0.7469169088|0.998946558|1.114306158|0.838335614|0.5931900296|1.073484707|1.301382823|1.165152288|1.131877556|0.8475031554|0.534704427|0.7544509486|1.047689312|0.810957832|1.066107612|0.9913839642|0.9620873914|8.001918361|1.34384996|17.4247721|10.9298193|0.08568345047|0.5726237653|0.3957624643|0.7336998549|0.0|0.4234503313|1.983685366|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.2750376769|0.4763736264|0.01923076923|0.8043956044|-0.0815037594|4.719139825|25.71909067|0.0|14.64975998|4.390415048|6.066367068|55.66066728|0.0|26.31013685|0.0|19.74844179|12.96557803|0.0|5.817220841|5.516700718|12.26321064|3.816699945|1.709450473|43.6|0.8616666667|0.3715277778|0.2829428068|0.112816358|0.04419191919|77.66199661|492.8335373|18.17237654|1.431570922|0.5666600371|2.029350193|0.4158260873|-0.1780842027|-0.1482844291|-0.6202275714|3.21|4.92|6.032452024
7f_a10|Cc1cccc(n1)c1nn2c(c1c1ccnc3c1c(ccc3)OC(F)(F)F)CCC2|C22H17F3N4O|5.048030495|3.981132075|5.774621212|226.4213458|147.4089737|158.2286332|157.7027474|155.6244631|20.71118153|8.550928022|-12.34314169|139.7637814|0.01899390249|-0.5846516818|0.5908303968|-0.08039822496|1.828490775|0.7261577702|1.227978994|1.016525043|1.090374422|0.5255587921|0.9646126885|1.133735736|0.9659014346|0.8402537486|0.9976415094|1.25503096|1.129097441|1.160369257|0.9687355257|0.2112536015|0.8768412629|1.026165016|0.8062138991|1.095493298|0.9454620062|1.022669463|8.007390182|1.240141822|17.43070505|10.92948443|0.2746205274|0.5726237653|0.4286375592|0.8344417964|0.01102166785|0.4236705324|1.892910785|0.0|0.0|0.0|0.0|0.0|0.0|4.354922105|0.0|0.0|0.0|-0.2738904111|0.4596825397|0.01666666667|0.8903174603|-0.143978599|4.763923757|32.50886133|4.736862954|14.64975998|0.0|12.13273414|50.09721579|0.0|32.67249571|0.0|26.11080064|12.96557803|6.362358859|5.749511833|27.85423241|18.32957771|-1.475363633|1.560196695|52.83|1.365|0.6345663265|0.5079443815|0.2365740741|0.05138888889|82.36178565|560.111788|10.05472286|1.866808151|0.4698082086|1.70877312|1.061200175|0.261846931|-0.3598744323|-0.7175159994|2.97|5.07|6.850780887
8_a10|COC(=O)c1cccc2c1c(ccn2)c1c(nn2c1CCC2)c1cccc(n1)C|C23H20N4O2|5.053219496|3.909090909|3.101037851|227.3509802|144.6944362|152.2089005|155.5955877|153.5583306|-71.70637234|17.15826739|-14.64181591|78.23046004|0.01519714395|-0.3685903215|0.1080139726|0.007959900951|1.35008478|1.150298553|0.9836600158|0.9391132119|0.8752412321|0.770090245|1.039859513|1.152079454|1.060588886|0.5248307837|1.123880062|1.294383234|1.226189796|1.245729304|0.9630349083|0.5777138749|1.000022922|1.040064338|0.8449744889|1.093526352|1.163700024|1.12334225|7.008273414|1.343043853|14.69234979|10.92578782|0.1666476987|0.5726237653|0.5146679697|0.7748724428|0.0|0.4293646999|3.376057418|0.0|0.0|0.0|0.0|0.0|0.0|5.040085102|0.0|0.0|0.0|0.5085169963|0.4747126437|0.0|0.808045977|-0.08702699082|4.856316794|27.27226084|4.736862954|14.64975998|4.794537184|12.13273414|55.66066728|0.0|26.31013685|7.109797541|32.82754461|17.70244098|0.0|5.969305288|5.563451492|12.26321064|3.784999685|1.671450412|69.9|1.080277778|0.5573270975|0.3169721592|0.165941358|0.04547930283|81.1424142|533.0445098|9.272676168|1.178465616|0.2907769941|1.014550274|0.4143119641|-0.2355676357|-0.517985662|-0.3864094707|3.27|4.46|6.279014256
9_a10|CN(CCNC(=O)c1ccc2c(c1)c(ccn2)c1c2C=CCn2nc1c1cccc(n1)C)C|C26H26N6O|5.022120508|3.5|2.896347737|213.8427985|147.1501321|156.1421852|156.2984903|158.704473|-65.33668486|17.94857799|-15.51278368|95.82633664|0.0124910533|-0.3627249721|0.07187387488|-0.1777127184|1.430323757|1.339371138|1.237789157|1.224277539|0.886403173|0.8949454155|0.9519672614|1.290918224|1.029532533|0.6178169813|0.974867055|1.07802759|1.164668499|1.253400499|1.0304901|0.602407916|0.8804462434|0.9556056852|0.973230065|0.90013101|1.305253582|1.047117592|7.008272772|1.377786667|14.69238679|10.92721632|0.1087412329|0.5726237653|0.5136135945|1.106790693|0.0|0.4326497403|5.953443759|0.0|4.20633881|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6158264309|0.4767676768|0.0|0.781372549|-0.07316727717|4.895106397|29.59649951|10.21669833|19.44429716|0.0|12.14238718|69.05675517|0.0|13.46849361|27.18485678|57.74038802|6.544756406|0.0|5.907179729|12.1082079|0.0|6.01652927|1.641233347|75.94|1.181111111|0.6154336735|0.4348702444|0.2865740741|0.04063786008|85.49791496|644.6518135|23.86520194|1.401498765|0.6746747425|1.58120255|0.7827685272|-0.3097426202|-0.2714994197|-0.5292838223|3.2|3.69|6.714442691
13_a10|Oc1ccc2c(c1)c(ccn2)c1c2CCCn2nc1c1ccccn1|C20H16N4O|5.004670617|3.783505155|3.044225146|217.7137814|145.0689175|149.6602993|156.8329489|154.6385674|-12.62105889|10.46936347|-0.1576442594|67.74158233|0.01672396569|-0.3451087007|0.03917305335|0.01575294297|1.221432971|0.8522958227|0.7828149507|0.7769185816|0.986210367|0.7942300707|1.076403058|1.049011783|1.042498598|0.5637613662|1.105212256|1.420894475|1.231441878|1.001033647|0.8018306821|0.6112185644|0.96268159|1.10505388|0.836570283|1.046447304|1.066716709|1.086756936|6.002808358|1.343837907|14.6923449|10.9296146|0.1695781641|0.5913525046|0.3957624643|0.6161419305|0.0|0.424471141|0.0|0.0|0.0|0.0|0.0|0.0|9.971024987|0.0|0.0|0.0|0.0|0.2406943395|0.4773333333|0.02|0.7756410256|-0.07559475351|4.536784091|28.3756861|5.106527395|14.64975998|0.0|6.066367068|54.80329715|0.0|19.38639965|0.0|24.85496918|12.96557803|0.0|5.749511833|0.0|18.32957771|5.708215677|1.70320637|63.83|0.8061111111|0.3315972222|0.1428571429|0.04125|0.03885582011|76.44777416|470.9584531|19.33803286|1.034089304|0.361556211|1.394845955|0.3893829095|-0.2005879165|-0.1884510013|-0.6117493604|2.58|3.52|6.795880017
15_a10|ClCCOc1ccc2c(c1)c(ccn2)c1c2CCCn2nc1c1ccccn1|C22H19ClN4O|5.010052888|3.688073394|2.808571829|213.3734517|144.7365547|151.7339829|158.0962501|152.7420645|-60.5643244|11.43186962|-7.129017655|74.52037071|0.01337184792|-0.2085905606|0.02671971253|-0.06179384909|1.161778257|1.337030745|0.7745630113|0.8893636356|0.9287316624|0.847618063|1.021299117|1.107019364|1.115798519|0.5631808279|1.109921848|1.333503228|1.250293945|1.077920228|0.9211419753|0.9439859334|1.045752218|1.053094033|0.8076799961|0.9835332852|1.167560471|1.080815547|3.510567132|1.277647202|14.69234791|10.92966702|0.06518437125|0.5913525046|0.3957624643|0.609647713|0.0|0.4327396216|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.750234704|0.0|0.0|0.0|0.7968517469|0.487414966|0.01785714286|0.8090136054|-0.08627716833|4.753493438|29.92761508|4.736862954|14.64975998|0.0|6.066367068|54.80329715|0.0|19.38639965|12.48688541|32.23532719|12.96557803|0.0|0.0|12.48688541|0.0|5.802437536|1.666784105|52.83|0.8963888889|0.4027777778|0.2068609851|0.106257716|0.03547705314|79.76814969|601.8553938|26.47691011|1.754227296|0.6097139702|1.921383827|0.3143820089|-0.1758442293|-0.2553920602|-0.4381804819|3.31|4.91|7.48148606
15a_a10|CN(CCOc1ccc2c(c1)c(ccn2)c1c2CCCn2nc1c1ccccn1)C|C24H25N5O|5.010248762|3.433070866|2.693635383|202.8610999|146.5297484|156.1996921|157.4801269|157.9926932|-43.11735537|15.70942149|-9.305785124|87.51513325|0.01298473755|-0.1886345547|0.03511423754|-0.1140718563|1.211396925|1.547808663|1.229169066|0.8784887136|0.8213376484|0.9834796548|1.090694756|1.073771961|1.0223019|0.5910361698|1.038030684|1.193358907|1.332057307|1.014948454|0.9582474227|0.9453731548|1.043711374|1.050664475|0.9178150874|0.8979723949|1.333260587|1.112925512|3.5105696|1.34383719|14.69236692|10.92966696|0.05849495718|0.5913525046|0.3957624643|0.925875479|0.0|0.4324561747|4.094378337|0.0|0.0|0.0|0.0|0.0|0.0|6.002179149|0.0|0.0|0.0|0.8627776728|0.4777777778|0.01666666667|0.7922222222|-0.06766819842|4.705700451|30.32695086|9.636772685|14.64975998|0.0|6.066367068|68.89864111|0.0|19.38639965|27.24698234|51.89533385|12.96557803|0.0|0.0|6.606881965|0.0|5.855286518|1.673671138|56.07|1.0075|0.4340277778|0.2970600277|0.135007716|0.03660300926|82.01973774|614.8704861|26.13009543|1.71816289|0.3833868657|1.382649129|0.3744853444|-0.3579471847|-0.1921437791|-0.3064464358|3.58|3.95|7.619788758
15b_a10|CCN(CCOc1ccc2c(c1)c(ccn2)c1c2CCCn2nc1c1ccccn1)C|C25H27N5O|5.010284106|3.367647059|2.634811417|197.267068|146.4241065|156.0102373|159.1893311|156.4493509|-57.28775268|17.01545779|-9.190249703|91.22851564|0.01234252831|-0.1955050874|0.04661489586|-0.09084571564|1.224420088|1.523023105|1.125868721|0.9115725506|0.8389164224|0.9559328022|0.9762481359|1.107775368|1.036769826|0.5750199386|1.093321626|1.070660984|1.283324566|1.074140545|0.9475781977|0.9400895316|1.183630755|0.9822719684|0.8315277552|0.8704712167|1.33981433|1.045213472|3.510570304|1.343837073|14.69236752|10.92966694|0.05735317729|0.5913525046|0.3957624643|0.8332545107|0.0|0.4354718497|4.253046466|0.0|0.0|0.0|0.0|0.0|0.0|6.063845816|0.0|0.0|0.0|0.8698638406|0.4784946237|0.01612903226|0.7892473118|-0.06476579521|4.846411435|29.29560314|9.636772685|14.64975998|0.0|12.99010427|68.39572554|0.0|26.31013685|26.74406676|51.39241828|12.96557803|0.0|0.0|6.606881965|0.0|5.862890971|1.681889874|56.07|1.0075|0.4340277778|0.3094057067|0.150632716|0.03513888889|83.12736249|665.1239111|28.455692|1.636598034|0.5489267907|1.557575409|0.1732581624|-0.3737088829|-0.1132875057|-0.4853047394|3.89|4.34|7.070581074
15c_a10|CN1CCN(CC1)CCOc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C27H30N6O|5.007866759|3.2875|2.560035842|191.49713|147.1801679|157.4329705|159.7729878|158.1152527|3.876953125|15.42578125|2.0078125|101.2062216|0.01272969071|-0.1742732839|0.02895695142|-0.1166428946|1.225738034|1.626867181|1.180460067|0.9043788679|0.8450763095|1.058571768|0.9860769861|1.041648453|0.9189795856|0.625722104|1.128933566|1.06993007|1.208714363|0.9459865288|0.7886557887|0.9547128547|1.330742171|0.9899352072|0.8921409635|0.8406741486|1.418451765|0.9982083963|3.510572827|1.343850105|14.69238813|10.92970798|0.05185672424|0.674685838|0.3957624643|0.9913683937|0.0|0.4297218675|2.182491987|0.0|0.0|0.0|0.0|0.0|0.0|6.119604398|0.0|0.0|0.0|0.8717240833|0.4774509804|0.01470588235|0.7931372549|-0.067131178|4.633969969|34.99906791|9.636772685|19.54966971|0.0|6.066367068|55.78460206|0.0|19.38639965|46.37833598|75.92659722|12.96557803|0.0|0.0|6.606881965|0.0|5.894339516|1.669794462|59.31|1.097777778|0.3854166667|0.3313177123|0.188757716|0.03421717172|86.68987371|725.2131206|27.00613119|1.94067192|0.6626178697|1.250292826|0.277698616|-0.3553977336|-0.115002038|-0.6622731412|4.09|3.77|7.0
15d_a10|O1CCN(CC1)CCOc1ccc2c(c1)nccc2c1c2CCCn2nc1c1ccccn1|C26H27N5O2|5.007840723|3.371621622|2.697796935|193.320773|146.3350095|155.6031541|160.2413681|156.1320816|19.22|13.06805556|1.068888889|94.11246827|0.01455572918|-0.1945202094|-0.06455407272|-0.1455812197|1.188240928|1.547711749|1.122553427|0.8117676166|0.6189808623|1.054925343|0.9962260076|1.03836006|0.8395162985|0.6063817074|1.151972791|1.109596882|1.240497152|1.044100953|0.8201368258|1.110422765|1.195013178|0.9618538478|0.80258585|0.9170172475|1.335897103|0.9829730683|3.511590511|1.343850133|14.69237064|10.92970801|0.05056465908|0.6934145772|0.3957624643|0.767761596|0.0|0.4306659469|0.0|0.0|0.0|0.0|0.0|0.0|0.0|11.48355778|0.0|0.0|0.0|0.8524018096|0.4747474747|0.01515151515|0.8070707071|-0.07781151938|4.64162148|33.57731045|9.473725908|19.54966971|0.0|6.066367068|48.73693008|0.0|19.38639965|39.45491511|64.10326663|17.70244098|0.0|0.0|6.606881965|0.0|5.869889725|1.667416309|65.3|1.042222222|0.3611111111|0.2819349962|0.157507716|0.03432914046|85.5190801|665.1271682|26.66698472|1.852120142|0.7050210644|1.508190372|0.01847358071|-0.4528845074|-0.1607360764|-0.5590176676|4.01|4.14|7.161150909
